,Unnamed: 0,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
7402,7402,Riverside Tower Hotel,1045,1045,0,8.5,Very good,2497.0,2.0,0,"Upper West Side, New York",1.9,1.0,1 double bed,River View Double,0,0,0,15,5,2025-03-09
7403,7403,DoubleTree by Hilton New York Times Square South,1376,1376,0,8.2,Very good,6507.0,4.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7404,7404,Element Times Square West,1164,1164,0,8.0,Very good,7647.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room - Hearing Accessible,0,0,0,15,5,2025-03-09
7405,7405,The Gregorian New York City,1687,1469,0,8.3,Very good,1139.0,4.0,0,"Manhattan, New York",2.1,9.4,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7406,7406,Doubletree By Hilton New York Times Square West,1158,1158,0,6.8,Review score,10995.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,Standard King Room,0,0,0,15,5,2025-03-09
7407,7407,"The New Yorker, A Wyndham Hotel",1187,1187,0,7.7,Good,15579.0,4.0,0,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,0,0,0,15,5,2025-03-09
7408,7408,Fairfield Inn by Marriott New York Manhattan/Financial District,986,986,0,7.8,Good,3648.0,3.0,0,"Manhattan, New York",7.2,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7409,7409,M Social Hotel Times Square New York,2099,1914,0,8.4,Very good,11942.0,4.0,0,"Manhattan, New York",0.6,9.6,2 double beds,Social City View Doubles,0,0,0,15,5,2025-03-09
7410,7410,Hotel Hayden New York,1050,1009,0,7.1,Good,3177.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,Superior King Room,0,0,0,15,5,2025-03-09
7411,7411,citizenM New York Bowery,1481,1261,0,8.7,Fabulous,3290.0,4.0,0,"Lower East Side, New York",5.4,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7412,7412,Millennium Hotel Broadway Times Square,1538,1336,0,7.4,Good,7873.0,4.0,0,"Manhattan, New York",1.3,9.4,1 large double bed,Standard Queen Room,0,0,0,15,5,2025-03-09
7413,7413,Wingate by Wyndham New York Midtown South/5th Ave,1451,1451,0,8.4,Very good,2388.0,3.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room - Non-Smoking,0,0,0,15,5,2025-03-09
7414,7414,Park Lane New York,3058,2479,0,7.9,Good,5056.0,5.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Park Lane King,0,0,0,15,5,2025-03-09
7415,7415,Westgate New York Grand Central,1514,1320,0,8.4,Very good,33.0,4.0,0,"Murray Hill, New York",2.2,1.0,1 large double bed,Luxe Queen,0,0,0,15,5,2025-03-09
7416,7416,Hyatt Grand Central New York,1637,1637,0,7.4,Good,2958.0,4.0,0,"Midtown East, New York",1.9,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7417,7417,CIVILIAN Hotel,1587,1351,0,8.7,Fabulous,4826.0,4.0,0,"Hell's Kitchen, New York",0.9,9.6,2 single beds,Twin Room,0,0,0,15,5,2025-03-09
7418,7418,"The Mayfair Hotel Times Square, Ascend Hotel Collection",1113,1113,0,8.6,Fabulous,2066.0,3.0,0,"Manhattan, New York",0.8,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,15,5,2025-03-09
7419,7419,Pod 51,964,839,0,7.9,Good,11284.0,3.0,0,"Midtown East, New York",1.7,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,0,0,0,15,5,2025-03-09
7420,7420,"The Cloud One New York-Downtown, by the Motel One Group",1274,1274,0,8.6,Fabulous,6526.0,4.0,0,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,15,5,2025-03-09
7421,7421,Hilton Garden Inn New York Times Square South,1348,1348,0,8.2,Very good,3956.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7422,7422,Motto By Hilton New York City Times Square,1263,1263,0,8.0,Very good,1183.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Flex Room with Wall Bed,0,0,0,15,5,2025-03-09
7423,7423,"U Hotel Fifth Avenue, Empire State Building",1446,1183,0,7.9,Good,3396.0,3.0,0,"Manhattan, New York",2.1,9.5,1 large double bed,Queen Room,0,0,0,15,5,2025-03-09
7424,7424,Delta Hotels by Marriott New York Times Square,1185,1185,0,7.8,Good,3685.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7425,7425,Tempo By Hilton New York Times Square,1722,1722,0,8.6,Fabulous,881.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room with City View - Hearing Accessible,0,0,0,15,5,2025-03-09
7426,7426,Moxy NYC Chelsea,1870,1870,0,8.3,Very good,3064.0,4.0,0,"Chelsea, New York",2.5,9.3,2 double beds,Two Double Beds Room,0,0,0,15,5,2025-03-09
7427,7427,Best Western Premier Herald Square,1168,1168,0,7.9,Good,657.0,3.0,0,"Manhattan, New York",2.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,15,5,2025-03-09
7428,7428,Kimpton Theta New York - Times Square by IHG,1992,1818,0,8.2,Very good,1586.0,5.0,0,"Manhattan, New York",0.9,1.0,1 extra-large double bed,Essential King Room,0,0,0,15,5,2025-03-09
7429,7429,The Fifty Sonesta Hotel New York,1286,1286,0,7.9,Good,1536.0,4.0,0,"Midtown East, New York",1.6,1.0,1 large double bed,King Room,0,0,0,15,5,2025-03-09
7430,7430,Freehand New York,1279,1279,0,8.0,Very good,2276.0,4.0,0,"Gramercy, New York",3.1,9.3,1 large double bed,Premium Queen,0,0,0,15,5,2025-03-09
7431,7431,Sixty LES,1620,1413,0,7.7,Good,844.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio,0,0,0,15,5,2025-03-09
7432,7432,Nolitan Hotel SoHo - New York,1693,1427,0,7.8,Good,1520.0,4.0,0,"SoHo, New York",5.4,1.0,1 large double bed,Deluxe Queen Room,0,0,0,15,5,2025-03-09
7433,7433,Hilton Club The Central at 5th New York,1789,1789,0,9.0,Superb,809.0,3.0,0,"Midtown East, New York",1.3,9.8,1 extra-large double bed,Premier King Studio,0,0,0,15,5,2025-03-09
7434,7434,The Washington by LuxUrban,1025,1025,0,7.7,Good,9617.0,4.0,0,"Manhattan, New York",7.1,9.3,1 large double bed,Partner offer option,0,0,0,15,5,2025-03-09
7435,7435,"Hotel Shocard Broadway, Times Square",1076,1030,0,7.0,Good,2780.0,3.0,0,"Manhattan, New York",1.5,9.3,1 large double bed,Queen Room,0,0,0,15,5,2025-03-09
7436,7436,InterContinental New York Barclay Hotel by IHG,2177,2177,0,8.1,Very good,1594.0,5.0,0,"Midtown East, New York",1.5,1.0,1.0,Classic Room,0,0,0,15,5,2025-03-09
7437,7437,Pod Times Square,1299,1124,0,8.3,Very good,23141.0,3.0,0,"Hell's Kitchen, New York",1.4,9.4,1 double bed,Full Pod ADA,0,0,0,15,5,2025-03-09
7438,7438,TownePlace Suites by Marriott New York Manhattan/Chelsea,1387,1387,0,8.2,Very good,7652.0,4.0,0,"Chelsea, New York",2.5,9.4,1.0,King Studio,0,0,0,15,5,2025-03-09
7439,7439,Millennium Downtown New York,1681,1330,0,7.1,Good,5328.0,4.0,0,"Manhattan, New York",6.8,1.0,1 extra-large double bed,RENOVATED Deluxe King - City View,0,0,0,15,5,2025-03-09
7440,7440,Virgin Hotels New York City,2079,1985,0,8.3,Very good,1430.0,4.0,0,"NoMad, New York",2.5,1.0,1 extra-large double bed,Chamber King,0,0,0,15,5,2025-03-09
7441,7441,Riu Plaza Manhattan Times Square,2712,2004,0,8.6,Fabulous,13236.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Deluxe Superior King with views,0,0,0,15,5,2025-03-09
7442,7442,Hampton Inn Manhattan-35th St Empire State Bldg,1487,1487,0,8.3,Very good,6626.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,15,5,2025-03-09
7443,7443,MOXY NYC Times Square,1537,1537,0,8.1,Very good,5799.0,4.0,0,"Manhattan, New York",1.9,9.4,1 large double bed,Queen Room,0,0,0,15,5,2025-03-09
7444,7444,The Knickerbocker,2737,2491,0,8.6,Fabulous,2312.0,5.0,0,"Manhattan, New York",1.4,9.5,1 extra-large double bed,Superior Room with One King Bed,0,0,0,15,5,2025-03-09
7445,7445,NoMo SoHo,1736,1588,0,7.7,Good,1426.0,4.0,0,"SoHo, New York",5.6,1.0,1 large double bed,Classic Queen,0,0,0,15,5,2025-03-09
7446,7446,The Belvedere Hotel,1433,1201,0,7.9,Good,5893.0,3.0,0,"Hell's Kitchen, New York",0.9,9.4,1 extra-large double bed,Standard King Room,0,0,0,15,5,2025-03-09
7447,7447,HGU New York,1208,1208,0,7.8,Good,2078.0,4.0,0,"Manhattan, New York",2.4,9.3,1 large double bed,Queen Deluxe,0,0,0,15,5,2025-03-09
7448,7448,LUMA Hotel - Times Square,2022,2022,0,9.0,Superb,4189.0,4.0,0,"Manhattan, New York",1.5,9.7,1 extra-large double bed,Park Plaza King Studio with Sofa Bed,0,0,0,15,5,2025-03-09
7449,7449,Hotel AKA NoMad,2008,1885,0,8.3,Very good,678.0,4.0,0,"NoMad, New York",2.5,9.3,1 large double bed,Double Room,0,0,0,15,5,2025-03-09
7450,7450,Archer Hotel New York,1923,1923,0,8.8,Fabulous,1038.0,4.0,0,"Manhattan, New York",1.8,9.5,1 double bed,Room Type Selected by Hotel,0,0,0,15,5,2025-03-09
7451,7451,Renaissance New York Chelsea Hotel,1817,1817,0,8.2,Very good,1224.0,4.0,0,"Chelsea, New York",2.8,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,15,5,2025-03-09
7452,7452,Courtyard New York Downtown Manhattan/Financial District,1194,1194,0,7.8,Good,2238.0,3.0,0,"Manhattan, New York",7.1,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,15,5,2025-03-09
7453,7453,InterContinental New York Times Square by IHG,1816,1816,0,7.9,Good,1777.0,4.0,0,"Hell's Kitchen, New York",1.2,1.0,1.0,Standard Room,0,0,0,15,5,2025-03-09
7454,7454,Citadines Connect Fifth Avenue New York,1917,1473,0,7.4,Good,3267.0,3.0,0,"Manhattan, New York",1.4,9.4,1 extra-large double bed,Premier King Room,0,0,0,15,5,2025-03-09
7455,7455,DoubleTree by Hilton Hotel New York City - Chelsea,1287,1287,0,7.2,Good,3755.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,15,5,2025-03-09
7456,7456,Hampton Inn Manhattan Grand Central,1461,1461,0,8.1,Very good,1059.0,3.0,0,"Midtown East, New York",2.1,1.0,1 extra-large double bed,King Room with City View - Non-Smoking,0,0,0,15,5,2025-03-09
7457,7457,Hilton Garden Inn New York/Midtown Park Avenue,1498,1498,0,8.1,Very good,2241.0,3.0,0,"Manhattan, New York",2.4,9.3,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7458,7458,The Renwick,1379,1379,0,8.4,Very good,2791.0,4.0,0,"Murray Hill, New York",2.0,9.6,1 extra-large double bed,Gallery King,0,0,0,15,5,2025-03-09
7459,7459,Pod 39,1375,1189,0,8.3,Very good,12845.0,3.0,0,"Murray Hill, New York",2.1,9.5,2 single beds,Twin Pod,0,0,0,15,5,2025-03-09
7460,7460,Hard Rock Hotel New York,2513,2060,0,8.6,Fabulous,3047.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,15,5,2025-03-09
7461,7461,Courtyard by Marriott New York Manhattan/Central Park,1819,1819,0,8.2,Very good,5551.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King or Queen Room with City View - Hearing Accessible,0,0,0,15,5,2025-03-09
7462,7462,citizenM New York Times Square,1762,1762,0,8.7,Fabulous,3982.0,4.0,0,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7463,7463,The Shelburne Sonesta New York,1458,1458,0,8.3,Very good,2276.0,4.0,0,"Murray Hill, New York",2.2,1.0,1 large double bed,Deluxe Studio,0,0,0,15,5,2025-03-09
7464,7464,"Hotel 50 Bowery, part of JdV by Hyatt",1404,1404,0,8.6,Fabulous,955.0,4.0,0,"Chinatown, New York",5.9,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7465,7465,Life Hotel New York,1480,1324,0,8.0,Very good,844.0,4.0,0,"NoMad, New York",2.4,9.5,1 extra-large double bed,Standard King Room,0,0,0,15,5,2025-03-09
7466,7466,Hilton Garden Inn West 35th Street,1359,1359,0,8.2,Very good,3067.0,3.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7467,7467,Hilton New York Fashion District,1418,1418,0,7.6,Good,863.0,4.0,0,"Chelsea, New York",2.7,1.0,1 large double bed,Queen Room with Bath Tub - Mobility Accessible,0,0,0,15,5,2025-03-09
7468,7468,Executive Hotel Le Soleil New York,1917,1917,0,8.7,Fabulous,4587.0,4.0,0,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,0,0,0,15,5,2025-03-09
7469,7469,70 Park Avenue Hotel,1494,1494,0,8.3,Very good,2331.0,4.0,0,"Murray Hill, New York",2.0,9.5,Multiple bed types,Standard Room,0,0,0,15,5,2025-03-09
7470,7470,"The Beekman Tower, Trademark Collection by Wyndham",1581,1581,0,8.5,Very good,1665.0,4.0,0,"Midtown East, New York",2.1,1.0,1.0,"1 Queen Bed, Mobility Accessible Studio Apartment, Roll-In Shower, Non-Smoking",0,0,0,15,5,2025-03-09
7471,7471,Courtyard by Marriott Times Square West,1539,1539,0,8.4,Very good,3080.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7472,7472,Hampton Inn by Hilton New York Times Square,1478,1478,0,7.8,Good,2664.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Bed with City View,0,0,0,15,5,2025-03-09
7473,7473,Homewood Suites Midtown Manhattan Times Square South,1473,1473,0,8.3,Very good,4422.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,Premium King Studio - Non-Smoking,0,0,0,15,5,2025-03-09
7474,7474,The Michelangelo Hotel,2202,2009,0,8.4,Very good,1755.0,4.0,0,"Manhattan, New York",0.7,9.5,1 extra-large double bed,Deluxe King Room,0,0,0,15,5,2025-03-09
7475,7475,Sheraton New York Times Square Hotel,1562,1562,0,6.4,Review score,1822.0,4.0,0,"Manhattan, New York",0.6,1.0,1 large double bed,"Traditional, Guest room, 1 Queen",0,0,0,15,5,2025-03-09
7476,7476,The Herald by LuxUrban,1806,1359,0,7.8,Good,9202.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,15,5,2025-03-09
7477,7477,Candlewood Suites NYC -Times Square by IHG,1409,1085,0,8.1,Very good,2062.0,3.0,0,"Hell's Kitchen, New York",1.6,1.0,1.0,Queen Studio,0,0,0,15,5,2025-03-09
7478,7478,Concorde Hotel New York,1552,1552,0,8.7,Fabulous,1715.0,4.0,0,"Midtown East, New York",1.3,9.5,1 large double bed,Deluxe Queen Room,0,0,0,15,5,2025-03-09
7479,7479,Carnegie Hotel,1912,1912,0,8.6,Fabulous,2281.0,4.0,0,"Manhattan, New York",1.0,9.6,1 large double bed,Superior Queen Room,0,0,0,15,5,2025-03-09
7480,7480,Hampton Inn Times Square Central,1613,1613,0,8.4,Very good,2831.0,3.0,0,"Manhattan, New York",1.5,9.5,1 extra-large double bed,King Room with City View - Non-Smoking,0,0,0,15,5,2025-03-09
7481,7481,Cambria Hotel New York - Chelsea,1430,1430,0,8.0,Very good,3982.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,15,5,2025-03-09
7482,7482,Aloft New York Chelsea,1514,1514,0,8.3,Very good,198.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7483,7483,Lex Hotel NYC,1699,1471,0,8.3,Very good,1525.0,3.0,0,"Kips Bay, New York",3.0,1.0,1 large double bed,Queen Room,0,0,0,15,5,2025-03-09
7484,7484,Four Points by Sheraton New York Downtown,1032,1032,0,7.9,Good,2036.0,3.0,0,"Manhattan, New York",7.0,1.0,1 large double bed,"Guest room, 1 Queen",0,0,0,15,5,2025-03-09
7485,7485,Ace Hotel New York,1471,1471,0,7.6,Good,1786.0,4.0,0,"NoMad, New York",2.5,1.0,1 double bed,Small Room,0,0,0,15,5,2025-03-09
7486,7486,The James New York - NoMad,2169,1980,0,8.1,Very good,1554.0,4.0,0,"NoMad, New York",2.6,9.3,1 extra-large double bed,Deluxe King Room,0,0,0,15,5,2025-03-09
7487,7487,Embassy Suites By Hilton New York Manhattan Times Square,1653,1653,0,7.7,Good,3884.0,4.0,0,"Manhattan, New York",1.9,9.3,1 extra-large double bed,King Room,0,0,0,15,5,2025-03-09
7488,7488,Pestana CR7 Times Square,1489,1355,0,8.7,Fabulous,2618.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,Superior King High Floor Room,0,0,0,15,5,2025-03-09
7489,7489,Hilton Garden Inn New York - Times Square Central,1522,1522,0,7.7,Good,1811.0,3.0,0,"Manhattan, New York",1.5,9.3,1 large double bed,Queen Room with City View,0,0,0,15,5,2025-03-09
7490,7490,Hotel Belleclaire Central Park,1823,1823,0,8.2,Very good,5102.0,4.0,0,"Upper West Side, New York",1.6,9.3,1 double bed,Standard 1 Full Size,0,0,0,15,5,2025-03-09
7491,7491,Hyatt House New York/Chelsea,1813,1813,0,8.5,Very good,1799.0,3.0,0,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,0,0,0,15,5,2025-03-09
7492,7492,SpringHill Suites by Marriott New York Manhattan/Times Square South,1677,1677,0,8.2,Very good,7772.0,4.0,0,"Hell's Kitchen, New York",1.9,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,15,5,2025-03-09
7493,7493,Hotel 57 by LuxUrban,1025,1025,0,7.0,Good,5142.0,4.0,0,"Midtown East, New York",1.3,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,15,5,2025-03-09
7494,7494,ModernHaus SoHo,3335,2417,0,8.2,Very good,1054.0,5.0,0,"SoHo, New York",5.4,1.0,1 extra-large double bed,Deluxe King Room with City View,0,0,0,15,5,2025-03-09
7495,7495,Leon Hotel LES,1251,1092,0,8.1,Very good,2570.0,3.0,0,"Chinatown, New York",5.9,1.0,1 large double bed,Superior Queen Room,0,0,0,15,5,2025-03-09
7496,7496,Sanctuary Hotel New York,1742,1508,0,8.2,Very good,1539.0,4.0,0,"Manhattan, New York",1.1,9.7,1 large double bed,Superior Queen Room,0,0,0,15,5,2025-03-09
7497,7497,Holiday Inn Express - Times Square by IHG,1504,1154,0,6.9,Review score,2224.0,3.0,0,"Hell's Kitchen, New York",1.6,1.0,1 large double bed,Double Room with Roll-In Shower - Hearing Accessible,0,0,0,15,5,2025-03-09
7498,7498,The Allen Hotel,1427,1179,0,7.9,Good,1677.0,4.0,0,"Lower East Side, New York",5.6,1.0,1 extra-large double bed,King Room - Disability Access,0,0,0,15,5,2025-03-09
7499,7499,Hyatt Place New York City - Times Square,1476,1476,0,7.8,Good,21766.0,4.0,0,"Hell's Kitchen, New York",1.7,1.0,1 extra-large double bed,Standard King Room,0,0,0,15,5,2025-03-09
7500,7500,TownePlace Suites by Marriott New York Manhattan/Times Square,341,240,0,8.5,Very good,1673.0,3.0,0,"Hell's Kitchen, New York",1.2,9.6,1.0,King Studio,0,0,0,16,1,2025-03-09
7501,7501,Park Terrace Hotel,549,549,0,8.8,Fabulous,3260.0,4.0,0,"Manhattan, New York",1.7,9.7,1 large double bed,Classic Room,0,0,0,16,1,2025-03-09
7502,7502,"The Mayfair Hotel Times Square, Ascend Hotel Collection",210,210,0,8.6,Fabulous,2066.0,3.0,0,"Manhattan, New York",0.8,9.6,1 double bed,Boutique Double - Non Smoking,0,0,0,16,1,2025-03-09
7503,7503,Riverside Tower Hotel,174,174,0,8.5,Very good,2497.0,2.0,0,"Upper West Side, New York",1.9,1.0,1 double bed,Accessible Double Room,0,0,0,16,1,2025-03-09
7504,7504,Holiday Inn Express - Wall Street by IHG,247,179,0,7.9,Good,1878.0,3.0,0,"Manhattan, New York",7.3,1.0,1 extra-large double bed,Standard King Room,0,0,0,16,1,2025-03-09
7505,7505,Da Vinci Hotel,181,181,0,7.4,Good,1512.0,3.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,16,1,2025-03-09
7506,7506,Hotel 57 by LuxUrban,172,172,0,7.0,Good,5142.0,4.0,0,"Midtown East, New York",1.3,1.0,1 double bed,Double Room - Non-Smoking,0,0,0,16,1,2025-03-09
7507,7507,Hotel Hayden New York,205,205,0,7.1,Good,3177.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,Superior King Room,0,0,0,16,1,2025-03-09
7508,7508,Motto by Hilton New York City Chelsea,234,234,0,8.5,Very good,3178.0,4.0,0,"Chelsea, New York",2.8,9.4,1 extra-large double bed,King Room,0,0,0,16,1,2025-03-09
7509,7509,"The New Yorker, A Wyndham Hotel",244,244,0,7.7,Good,15579.0,4.0,0,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,0,0,0,16,1,2025-03-09
7510,7510,West Side YMCA,127,109,0,6.6,Review score,15357.0,3.0,0,"Upper West Side, New York",1.0,9.4,1 bunk bed,Private Bunk Bed Room with Shared Bathroom,0,0,0,16,1,2025-03-09
7511,7511,Doubletree By Hilton New York Times Square West,237,237,0,6.8,Review score,10995.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,Standard King Room,0,0,0,16,1,2025-03-09
7512,7512,Pestana CR7 Times Square,213,213,0,8.7,Fabulous,2618.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 large double bed,Comfort Room,0,0,0,16,1,2025-03-09
7513,7513,Holiday Inn Express - Times Square by IHG,306,235,0,6.9,Review score,2224.0,3.0,0,"Hell's Kitchen, New York",1.6,1.0,1 large double bed,Double Room with Roll-In Shower - Hearing Accessible,0,0,0,16,1,2025-03-09
7514,7514,Candlewood Suites NYC -Times Square by IHG,269,208,0,8.1,Very good,2062.0,3.0,0,"Hell's Kitchen, New York",1.6,1.0,1.0,Queen Studio - Disability Access,0,0,0,16,1,2025-03-09
7515,7515,45 Times Square Hotel,234,234,0,8.3,Very good,3120.0,3.0,0,"Manhattan, New York",1.2,9.6,1 large double bed,Standard Queen Room,0,0,0,16,1,2025-03-09
7516,7516,Hyatt Place New York City - Times Square,270,270,0,7.8,Good,21766.0,4.0,0,"Hell's Kitchen, New York",1.7,1.0,1 extra-large double bed,Standard King Room,0,0,0,16,1,2025-03-09
7517,7517,"The Cloud One New York-Downtown, by the Motel One Group",255,255,0,8.6,Fabulous,6526.0,4.0,0,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,16,1,2025-03-09
7518,7518,The Chelsean New York,266,221,0,7.0,Good,2891.0,3.0,0,"Chelsea, New York",2.8,1.0,2 double beds,"Guest room, 2 Double",0,0,0,16,1,2025-03-09
7519,7519,Holiday Inn Express Manhattan Midtown West by IHG,209,209,0,7.4,Good,1817.0,3.0,0,"Hell's Kitchen, New York",1.1,1.0,"2 beds (1 extra-large double, 1 sofa bed)",Standard King Room with Sofa Bed,0,0,0,16,1,2025-03-09
7520,7520,Canal Loft Hotel,194,168,0,6.9,Review score,1735.0,2.0,0,"Chinatown, New York",5.9,1.0,1 double bed,Deluxe King Room,0,0,0,16,1,2025-03-09
7521,7521,La Quinta by Wyndham Time Square South,254,254,0,8.5,Very good,4337.0,3.0,0,"Hell's Kitchen, New York",1.7,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,1,2025-03-09
7522,7522,Park Central,276,276,0,7.3,Good,7523.0,4.0,0,"Manhattan, New York",1.0,9.4,2 double beds,Classic Room with Two Double Beds,0,0,0,16,1,2025-03-09
7523,7523,Doxie Hotel,168,168,0,7.4,Good,598.0,2.0,0,"Manhattan, New York",1.7,1.0,1 large double bed,Queen Room,0,0,0,16,1,2025-03-09
7524,7524,Radio Hotel,130,130,0,7.7,Good,1744.0,4.0,0,"Washington Heights, New York",9.8,1.0,1.0,Standard Studio,0,0,0,16,1,2025-03-09
7525,7525,The Flat NYC,215,183,0,7.9,Good,2518.0,3.0,0,"Flatiron District, New York",2.9,9.5,1 large double bed,Queen Room with Shared Bathroom,0,0,0,16,1,2025-03-09
7526,7526,UNTITLED at 3 Freeman Alley,294,294,0,8.5,Very good,591.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 double bed,Studio Mini,0,0,0,16,1,2025-03-09
7527,7527,Hotel Richland LES,184,184,0,8.2,Very good,1578.0,3.0,0,"Chinatown, New York",6.0,1.0,1 large double bed,Queen Room,0,0,0,16,1,2025-03-09
7528,7528,70 Park Avenue Hotel,290,290,0,8.3,Very good,2331.0,4.0,0,"Murray Hill, New York",2.0,9.5,1 double bed,Double Room with Roll-In Shower - Mobility Accessible,0,0,0,16,1,2025-03-09
7529,7529,The Washington by LuxUrban,316,238,0,7.7,Good,9617.0,4.0,0,"Manhattan, New York",7.1,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,1,2025-03-09
7530,7530,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",267,267,0,8.7,Fabulous,1237.0,3.0,0,"Midtown East, New York",1.5,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,16,1,2025-03-09
7531,7531,Element Times Square West,230,230,0,8.0,Very good,7647.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,16,1,2025-03-09
7532,7532,DoubleTree by Hilton New York Times Square South,292,292,0,8.2,Very good,6507.0,4.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,16,1,2025-03-09
7533,7533,American Dream,151,151,0,8.0,Very good,535.0,2.0,0,"Gramercy, New York",3.2,9.3,1 bunk bed,Twin Room with Shared Bathroom,0,0,0,16,1,2025-03-09
7534,7534,Hampton Inn by Hilton New York Times Square,306,306,0,7.8,Good,2664.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Bed with City View,0,0,0,16,1,2025-03-09
7535,7535,Shoreham Hotel,322,214,0,7.3,Good,3362.0,4.0,0,"Manhattan, New York",0.8,9.4,1 large double bed,Deluxe Queen Room,0,0,0,16,1,2025-03-09
7536,7536,The Central Park North,129,129,0,7.4,Good,546.0,3.0,0,"Harlem, New York",4.2,1.0,1 double bed,Economy 1 Double Bed Room with Shared Bathroom,0,0,0,16,1,2025-03-09
7537,7537,The Herald by LuxUrban,334,251,0,7.8,Good,9202.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,1,2025-03-09
