,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
13175,Hilton Garden Inn New York Manhattan Midtown East,467,467,0,7.4,Good,1.0,3.0,0,"Midtown East, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,27,2,2025-02-02
13176,TownePlace Suites by Marriott New York Manhattan/Chelsea,590,590,0,8.2,Very good,1.0,4.0,0,"Chelsea, New York",2.5,9.4,1.0,King Studio with Kitchenette,0,0,0,27,2,2025-02-02
13177,Courtyard by Marriott New York World Trade Center Area,405,405,0,8.3,Very good,1.0,3.0,0,"Manhattan, New York",7.2,1.0,1 extra-large double bed,King Room - Hearing Accessible,0,0,0,27,2,2025-02-02
13178,Hampton Inn Manhattan Grand Central,462,462,0,8.0,Very good,1.0,3.0,0,"Midtown East, New York",2.1,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,2,2025-02-02
13179,"InterContinental New York Times Square, an IHG Hotel",762,762,0,7.9,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.2,1.0,1.0,Standard Room,0,0,0,27,2,2025-02-02
13180,Night Hotel Broadway,330,330,0,6.6,Review score,1.0,3.0,0,"Upper West Side, New York",2.9,1.0,1 extra-large double bed,"Bronze, 1 King Bed",0,0,0,27,2,2025-02-02
13181,Heritage Hotel New York City,434,400,0,7.4,Good,1.0,3.0,0,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,2,2025-02-02
13182,The Westin New York Grand Central,567,567,0,8.4,Very good,721.0,4.0,0,"Murray Hill, New York",2.1,9.3,1 extra-large double bed,"Traditional King, Guest room, 1 King",0,0,0,27,2,2025-02-02
13183,Best Western Premier Herald Square,445,445,0,7.8,Good,675.0,3.0,0,"Manhattan, New York",2.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,2,2025-02-02
13184,"U Hotel Fifth Avenue, Empire State Building",459,459,0,7.9,Good,1.0,3.0,0,"Manhattan, New York",2.1,9.5,1 extra-large double bed,King Room,0,0,0,27,2,2025-02-02
13185,M Social Hotel Times Square New York,706,664,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social City View King,0,0,0,27,2,2025-02-02
13186,Sixty LES,617,617,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio,0,0,0,27,2,2025-02-02
13187,Hotel 27 by LuxUrban,346,346,0,7.0,Good,873.0,3.0,0,"NoMad, New York",2.8,1.0,1 double bed,Deluxe Double Room,0,0,0,27,2,2025-02-02
13188,Westgate New York Grand Central,716,653,0,8.4,Very good,12.0,4.0,0,"Murray Hill, New York",2.2,1.0,1 large double bed,Luxe Queen,0,0,0,27,2,2025-02-02
13189,The Frederick Hotel Tribeca,509,509,0,8.3,Very good,1.0,5.0,0,"Tribeca, New York",6.3,9.4,1 large double bed,Studio 1 Queen Bed Accessible,0,0,0,27,2,2025-02-02
13190,Refinery Hotel - New York,935,935,0,8.6,Fabulous,600.0,5.0,0,"Manhattan, New York",1.8,9.4,1 extra-large double bed,Studio King Room,0,0,0,27,2,2025-02-02
13191,SoHo 54,498,498,0,7.6,Good,1.0,3.0,0,"SoHo, New York",5.3,1.0,1 extra-large double bed,SoHo King,0,0,0,27,2,2025-02-02
13192,"Dream Midtown, by Hyatt",650,535,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 double bed,Double Room - Bronze,0,0,0,27,2,2025-02-02
13193,"Kimpton Hotel Eventi, an IHG Hotel",714,714,0,8.4,Very good,507.0,5.0,0,"Chelsea, New York",2.4,1.0,1 extra-large double bed,King Room with City View,0,0,0,27,2,2025-02-02
13194,Park Lane New York,1081,879,0,7.9,Good,1.0,5.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,City View King,0,0,0,27,2,2025-02-02
13195,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",558,558,0,8.7,Fabulous,1.0,3.0,0,"Midtown East, New York",1.5,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,27,2,2025-02-02
13196,Nolitan Hotel SoHo - New York,615,515,0,7.8,Good,1.0,4.0,0,"SoHo, New York",5.4,1.0,1 large double bed,Deluxe Queen Room,0,0,0,27,2,2025-02-02
13197,SpringHill Suites by Marriott New York Manhattan/Times Square South,653,653,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.9,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,27,2,2025-02-02
13198,Royalton New York,1042,960,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,3,2025-02-02
13199,UNTITLED at 3 Freeman Alley,941,857,0,8.4,Very good,565.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Studio Queen,0,0,0,27,3,2025-02-02
13200,Aura Hotel Times Square Newly Renovated,1158,1158,0,7.6,Good,447.0,4.0,0,"Manhattan, New York",1.0,9.3,1 single bed,Standard Full,0,0,0,27,3,2025-02-02
13201,Riu Plaza Manhattan Times Square,1645,1216,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Deluxe King,0,0,0,27,3,2025-02-02
13202,Sonder at One Platt,748,748,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1.0,Queen Studio,0,0,0,27,3,2025-02-02
13203,"33 Hotel, New York City, Seaport",928,928,0,8.8,Fabulous,671.0,5.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,Superior Courtyard King,0,0,0,27,3,2025-02-02
13204,NH Collection New York Madison Avenue,946,946,0,8.5,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 large double bed,Superior Room,0,0,0,27,3,2025-02-02
13205,Tempo By Hilton New York Times Square,1356,1356,0,8.5,Very good,848.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with City View,0,0,0,27,3,2025-02-02
13206,"The New Yorker, A Wyndham Hotel",552,552,0,7.7,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,3,2025-02-02
13207,Pod Times Square,604,604,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,1 double bed,Full Pod,0,0,0,27,3,2025-02-02
13208,SpringHill Suites by Marriott New York Manhattan Chelsea,1203,1203,0,8.3,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.4,1.0,Studio Double Room with Two Double Beds,0,0,0,27,3,2025-02-02
13209,Hotel 57 by LuxUrban,1096,752,0,7.0,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 double bed,Double Room - Non-Smoking,0,0,0,27,3,2025-02-02
13210,Arlo Midtown,1012,1012,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Urban,0,0,0,27,3,2025-02-02
13211,Residence Inn by Marriott New York Manhattan/Times Square,1225,1225,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,"2 beds (1 sofa bed, 1 large double)",Queen Studio with Sofa Bed,0,0,0,27,3,2025-02-02
13212,Hudson Yards Hotel,856,687,0,6.0,Review score,205.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Superior King Room,0,0,0,27,3,2025-02-02
13213,Hyatt Centric Times Square New York,1119,1119,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13214,Fairfield Inn by Marriott New York Manhattan/Financial District,535,535,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,27,3,2025-02-02
13215,Renaissance New York Times Square by Marriott,1382,1318,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13216,Element Times Square West,1172,883,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,27,3,2025-02-02
13217,LUMA Hotel - Times Square,1301,1301,0,8.9,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 extra-large double bed,Park Plaza King Studio with Sofa Bed,0,0,0,27,3,2025-02-02
13218,Hyatt House New York/Chelsea,1091,1091,0,8.4,Very good,1.0,3.0,0,"Chelsea, New York",1.0,9.5,1 extra-large double bed,Den King Room,0,0,0,27,3,2025-02-02
13219,citizenM New York Times Square,1054,949,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13220,New York Marriott Marquis,1579,1579,0,8.3,Very good,1.0,5.0,0,"Manhattan, New York",1.0,9.5,2 double beds,Deluxe Double Room with Two Double Beds,0,0,0,27,3,2025-02-02
13221,"Holiday Inn Express - Times Square South, an IHG Hotel",800,800,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Standard King Room,0,0,0,27,3,2025-02-02
13222,Hotel Edison Times Square,948,948,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Signature 1 King Bed,0,0,0,27,3,2025-02-02
13223,Leon Hotel LES,779,699,0,8.0,Very good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,Deluxe King Room,0,0,0,27,3,2025-02-02
13224,Four Points by Sheraton New York Downtown,724,724,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Larger Guest room, 1 King, High Floor",0,0,0,27,3,2025-02-02
13225,The Gotham Hotel,971,971,0,8.5,Very good,1.0,4.0,0,"Midtown East, New York",1.0,9.5,1 large double bed,Queen Room,0,0,0,27,3,2025-02-02
13226,The Shelburne Sonesta New York,772,772,0,8.3,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,27,3,2025-02-02
13227,Moxy NYC Lower East Side,895,895,0,8.0,Very good,1.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,King Room  - No View,0,0,0,27,3,2025-02-02
13228,La Quinta by Wyndham Time Square South,771,771,0,8.5,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,3,2025-02-02
13229,Renaissance New York Chelsea Hotel,949,949,0,8.1,Very good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,27,3,2025-02-02
13230,Romer Hell's Kitchen,1033,989,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,0,0,0,27,3,2025-02-02
13231,"Hotel 50 Bowery, part of JdV by Hyatt",815,815,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13232,"The Cloud One New York-Downtown, by the Motel One Group",833,833,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,27,3,2025-02-02
13233,ModernHaus SoHo,1306,1135,0,8.2,Very good,1.0,5.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Standard Queen Room,0,0,0,27,3,2025-02-02
13234,Millennium Hotel Broadway Times Square,915,795,0,7.4,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,3,2025-02-02
13235,TownePlace Suites by Marriott New York Manhattan/Chelsea,833,833,0,8.2,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.4,1.0,King Studio with Kitchenette,0,0,0,27,3,2025-02-02
13236,Life Hotel New York,933,810,0,8.0,Very good,801.0,4.0,0,"NoMad, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,27,3,2025-02-02
13237,Hampton Inn Manhattan-35th St Empire State Bldg,914,823,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room with Roll-In Shower - Mobility Access/Non-Smoking,0,0,0,27,3,2025-02-02
13238,SpringHill Suites by Marriott New York Manhattan/Times Square South,888,888,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 large double bed,Queen Room - Non-Smoking,0,0,0,27,3,2025-02-02
13239,Courtyard New York Downtown Manhattan/Financial District,673,673,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,27,3,2025-02-02
13240,NoMo SoHo,898,861,0,7.7,Good,1.0,4.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Classic Queen,0,0,0,27,3,2025-02-02
13241,The Benjamin Royal Sonesta New York,982,982,0,8.1,Very good,844.0,5.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,Double Room,0,0,0,27,3,2025-02-02
13242,Virgin Hotels New York City,1089,1089,0,8.3,Very good,1.0,4.0,0,"NoMad, New York",1.0,1.0,1 extra-large double bed,Chamber King ADA,0,0,0,27,3,2025-02-02
13243,Courtyard New York Manhattan/Midtown East,793,793,0,8.0,Very good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13244,M Social Hotel Times Square New York,992,908,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Social City View King,0,0,0,27,3,2025-02-02
13245,Nolitan Hotel SoHo - New York,900,726,0,7.8,Good,1.0,4.0,0,"SoHo, New York",1.0,1.0,1 large double bed,Deluxe Queen Room,0,0,0,27,3,2025-02-02
13246,"U Hotel Fifth Avenue, Empire State Building",670,670,0,7.9,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13247,Sheraton Tribeca New York Hotel,693,693,0,7.9,Good,1.0,4.0,0,"Tribeca, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,27,3,2025-02-02
13248,Hotel Richland LES,603,603,0,8.2,Very good,1.0,3.0,0,"Chinatown, New York",1.0,1.0,1 large double bed,Deluxe Queen Room,0,0,0,27,3,2025-02-02
13249,Executive Hotel Le Soleil New York,1081,1081,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Executive Queen Room,0,0,0,27,3,2025-02-02
13250,DoubleTree by Hilton New York Midtown Fifth Ave,761,761,0,7.6,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room,0,0,0,27,3,2025-02-02
13251,The Dominick Hotel,1482,1482,0,8.7,Fabulous,1.0,5.0,0,"SoHo, New York",1.0,9.4,1 extra-large double bed,Hudson Square King Room,0,0,0,27,3,2025-02-02
13252,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,635,635,0,8.3,Very good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13253,Smyth Tribeca,1326,1094,0,8.3,Very good,751.0,4.0,0,"Tribeca, New York",1.0,9.3,1 extra-large double bed,Superior King Room,0,0,0,27,3,2025-02-02
13254,Shoreham Hotel,624,624,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Deluxe Queen Room,0,0,0,27,3,2025-02-02
13255,SoHo 54,696,696,0,7.6,Good,1.0,3.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,SoHo King,0,0,0,27,3,2025-02-02
13256,Margaritaville Resort Times Square,1008,884,0,8.5,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Standard Room one queen Bed,0,0,0,27,3,2025-02-02
13257,Hampton Inn by Hilton New York Times Square,935,935,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13258,Solita Soho Hotel,678,591,0,7.8,Good,1.0,3.0,0,"Little Italy, New York",1.0,1.0,1 large double bed,Queen Room - Disability Access,0,0,0,27,3,2025-02-02
13259,Renaissance New York Harlem Hotel,690,583,0,7.9,Good,1.0,3.0,0,"Harlem, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13260,Graduate by Hilton New York,846,846,0,8.8,Fabulous,1.0,4.0,0,New York,1.0,9.4,1 extra-large double bed,Graduate King Room,0,0,0,27,3,2025-02-02
13261,Hotel Mimosa,589,589,0,8.3,Very good,1.0,3.0,0,"Chinatown, New York",1.0,1.0,2 single beds,Twin Room,0,0,0,27,3,2025-02-02
13262,Eurostars Wall Street,848,681,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,27,3,2025-02-02
13263,Hotel Lucerne,879,749,0,8.5,Very good,1.0,4.0,0,"Upper West Side, New York",1.0,9.5,1 large double bed,Queen Room - Disability Access,0,0,0,27,3,2025-02-02
13264,Lex Hotel NYC,755,638,0,8.2,Very good,1.0,3.0,0,"Kips Bay, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,27,3,2025-02-02
13265,Doubletree By Hilton New York Times Square West,914,914,0,6.8,Review score,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,One King Bed Hearing Accessible,0,0,0,27,3,2025-02-02
13266,"Dream Midtown, by Hyatt",939,774,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 double bed,Double Room - Bronze,0,0,0,27,3,2025-02-02
13267,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,761,761,0,8.0,Very good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13268,W New York - Times Square,1160,1160,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,27,3,2025-02-02
13269,The Ludlow Hotel,1328,1328,0,9.0,Superb,1.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Queen Studio - High Floor,0,0,0,27,3,2025-02-02
13270,Hotel AKA NoMad,1026,1026,0,8.3,Very good,663.0,4.0,0,"NoMad, New York",1.0,9.3,1 large double bed,Double Room,0,0,0,27,3,2025-02-02
13271,CIVILIAN Hotel,901,901,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.6,1 large double bed,Double Room,0,0,0,27,3,2025-02-02
13272,The Belvedere Hotel,839,749,0,7.9,Good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,2 double beds,Double Room with Two Double Beds - Disability Access,0,0,0,27,3,2025-02-02
13273,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",814,814,0,8.7,Fabulous,1.0,3.0,0,"Midtown East, New York",1.0,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,27,3,2025-02-02
13274,Sixty LES,876,876,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Queen Studio,0,0,0,27,3,2025-02-02
13275,Hotel St. James,602,602,0,8.1,Very good,1.0,2.0,0,"Manhattan, New York",1.0,9.7,1 double bed,One Full Bed Room,0,0,0,27,3,2025-02-02
13276,Millennium Downtown New York,942,748,0,7.1,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,0,0,0,27,3,2025-02-02
13277,Hilton Club The Central at 5th New York,1125,1125,0,9.0,Superb,802.0,3.0,0,"Midtown East, New York",1.0,9.8,1 extra-large double bed,King Studio,0,0,0,27,3,2025-02-02
13278,Best Western Premier Herald Square,674,674,0,7.8,Good,675.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,3,2025-02-02
13279,"Le Méridien New York, Fifth Avenue",1017,1017,0,7.8,Good,63.0,4.0,0,"NoMad, New York",1.0,9.4,1 extra-large double bed,Classic King Room,0,0,0,27,3,2025-02-02
13280,"Holiday Inn Express New York City Chelsea, an IHG Hotel",1018,834,0,7.8,Good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,Standard King Room with Mobility Accessible Roll-In Shower,0,0,0,27,3,2025-02-02
13281,70 Park Avenue Hotel,825,825,0,8.3,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 large double bed,Essential Queen Room,0,0,0,27,3,2025-02-02
13282,The Frederick Hotel Tribeca,779,779,0,8.3,Very good,1.0,5.0,0,"Tribeca, New York",1.0,9.4,1 large double bed,Studio 1 Queen Bed Accessible,0,0,0,27,3,2025-02-02
13283,Henn na Hotel New York,988,854,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Handicap Accessible Room,0,0,0,27,3,2025-02-02
13284,Warwick New York,787,787,0,8.2,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Premier King Bed,0,0,0,27,3,2025-02-02
13285,Arlo SoHo,892,892,0,8.1,Very good,1.0,4.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,King City View,0,0,0,27,3,2025-02-02
13286,"Club Quarters Hotel Grand Central, New York",991,991,0,8.3,Very good,1.0,4.0,0,"Midtown East, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,3,2025-02-02
13287,"Kimpton Theta New York - Times Square, an IHG Hotel",1172,1070,0,8.1,Very good,1.0,5.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,Premium Corner King Room,0,0,0,27,3,2025-02-02
13288,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",626,626,0,7.6,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 large double bed,Standard Queen Room with Communications Accessible Roll-In Shower,0,0,0,27,3,2025-02-02
13289,Hyatt Place New York City - Times Square,937,937,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,27,3,2025-02-02
13290,Best Western Premier Empire State Hotel,658,658,0,8.5,Very good,1.0,3.0,0,"NoMad, New York",1.0,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,3,2025-02-02
13291,The Ridge,663,605,0,7.5,Good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 double bed,Standard Double Room,0,0,0,27,3,2025-02-02
13292,Courtyard by Marriott New York Manhattan/Chelsea,997,997,0,8.2,Very good,1.0,4.0,0,"Chelsea, New York",1.0,9.3,1 extra-large double bed,King Room,0,0,0,27,3,2025-02-02
13293,The Pearl Hotel,1178,1071,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,Superior Queen Room,0,0,0,27,3,2025-02-02
13294,Hotel Hugo,707,657,0,7.9,Good,1.0,4.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,Superior King Room,0,0,0,27,3,2025-02-02
13295,Hilton Garden Inn New York Times Square North,1025,923,0,8.1,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room - Hearing Access,0,0,0,27,3,2025-02-02
13296,Hampton Inn Manhattan Grand Central,709,709,0,8.0,Very good,1.0,3.0,0,"Midtown East, New York",1.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,27,3,2025-02-02
13297,Hotel Elysee by Library Hotel Collection,934,934,0,8.6,Fabulous,377.0,4.0,0,"Midtown East, New York",1.0,9.6,1 large double bed,Deluxe Queen Room,0,0,0,27,3,2025-02-02
13298,Royalton New York,1407,1296,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,4,2025-02-02
13299,UNTITLED at 3 Freeman Alley,1264,1152,0,8.4,Very good,565.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Studio Queen,0,0,0,27,4,2025-02-02
13300,Aura Hotel Times Square Newly Renovated,1593,1593,0,7.6,Good,447.0,4.0,0,"Manhattan, New York",1.0,9.3,1 single bed,Standard Full,0,0,0,27,4,2025-02-02
13301,Riu Plaza Manhattan Times Square,2179,1610,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Deluxe King,0,0,0,27,4,2025-02-02
13302,Sonder at One Platt,1029,1029,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1.0,Queen Studio,0,0,0,27,4,2025-02-02
13303,"33 Hotel, New York City, Seaport",1190,1190,0,8.8,Fabulous,671.0,5.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,Superior Courtyard King,0,0,0,27,4,2025-02-02
13304,NH Collection New York Madison Avenue,1353,1353,0,8.5,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 large double bed,Superior Room,0,0,0,27,4,2025-02-02
13305,"The New Yorker, A Wyndham Hotel",717,717,0,7.7,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,27,4,2025-02-02
13306,Times Square Luxe,1956,1956,0,6.0,Review score,1.0,1.0,0,"Hell's Kitchen, New York",1.0,1.0,"4 beds (1 double, 1 bunk bed, 1 sofa bed, 1 large double)",Two-Bedroom Apartment,0,0,0,27,4,2025-02-02
13307,Pod Times Square,892,782,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,1 double bed,Full Pod,0,0,0,27,4,2025-02-02
13308,Hotel 57 by LuxUrban,1469,1007,0,7.0,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 double bed,Double Room - Non-Smoking,0,0,0,27,4,2025-02-02
13309,Arlo Midtown,1357,1357,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Urban,0,0,0,27,4,2025-02-02
13310,Residence Inn by Marriott New York Manhattan/Times Square,1655,1655,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,"2 beds (1 sofa bed, 1 large double)",Queen Studio with Sofa Bed,0,0,0,27,4,2025-02-02
13311,Hyatt Centric Times Square New York,1525,1525,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13312,Fairfield Inn by Marriott New York Manhattan/Financial District,761,761,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13313,Renaissance New York Times Square by Marriott,1896,1809,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room,0,0,0,27,4,2025-02-02
13314,Element Times Square West,1521,1146,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,27,4,2025-02-02
13315,LUMA Hotel - Times Square,1538,1538,0,8.9,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 extra-large double bed,Park Plaza King Studio with Sofa Bed,0,0,0,27,4,2025-02-02
13316,Hyatt House New York/Chelsea,1490,1490,0,8.4,Very good,1.0,3.0,0,"Chelsea, New York",1.0,9.5,1 extra-large double bed,Den King Room,0,0,0,27,4,2025-02-02
