name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
The Fifty Sonesta Hotel New York,250,250,False,7.9,Good,"1,536",4.0,False,"Midtown East, New York",,,Private suite,Suite,False,False,True,19,1,2025-03-09
Moxy NYC Lower East Side,421,421,False,8.1,Very good,"1,280",4.0,False,"Lower East Side, New York",5.6,,2 double beds,Double Room with Two Double Beds,True,True,False,19,1,2025-03-09
Millennium Downtown New York,352,306,True,7.1,Good,"5,328",4.0,False,"Manhattan, New York",6.8,,1 extra-large double bed,RENOVATED Corner Deluxe King - City View,False,True,False,19,1,2025-03-09
Courtyard New York Downtown Manhattan/Financial District,225,225,False,7.8,Good,"2,238",3.0,False,"Manhattan, New York",7.1,,1 extra-large double bed,"Guest room, 1 King, City view",False,False,True,19,1,2025-03-09
DoubleTree by Hilton New York Downtown,340,340,False,7.5,Good,"3,961",4.0,False,"Manhattan, New York",7.6,,1 extra-large double bed,King Room,False,True,False,19,1,2025-03-09
The Moore,411,411,False,8.5,Very good,"1,884",4.0,False,"Chelsea, New York",3.0,9.4,1 large double bed,Interior Queen,False,True,True,19,1,2025-03-09
Hampton Inn by Hilton New York Times Square,348,348,False,7.8,Good,"2,664",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room with City View - Hearing Accessible,True,True,False,19,1,2025-03-09
Motto by Hilton New York City Chelsea,1095,687,True,8.5,Very good,"3,178",4.0,False,"Chelsea, New York",2.8,9.4,1 extra-large double bed,Flex Room with Wall Bed,False,True,False,19,2,2025-03-09
citizenM New York Times Square,611,520,True,8.7,Fabulous,"3,982",4.0,False,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
Hotel AKA NoMad,546,546,False,8.3,Very good,678,4.0,False,"NoMad, New York",2.5,9.3,1 large double bed,NoMad Queen,False,False,True,19,2,2025-03-09
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,536,536,False,8.0,Very good,"4,668",4.0,False,"Hell's Kitchen, New York",2.1,9.5,1 extra-large double bed,King Room,True,True,False,19,2,2025-03-09
Courtyard by Marriott Times Square West,502,502,False,8.4,Very good,"3,080",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room with Adapted Tub - Mobility and Hearing Accessible,False,False,True,19,2,2025-03-09
Moxy NYC Chelsea,601,601,False,8.3,Very good,"3,064",4.0,False,"Chelsea, New York",2.5,9.3,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
InterContinental New York Barclay Hotel by IHG,647,647,False,8.1,Very good,"1,594",5.0,False,"Midtown East, New York",1.5,,1 large double bed,Classic Queen Room,False,True,False,19,2,2025-03-09
"The Cloud One New York-Downtown, by the Motel One Group",510,510,False,8.6,Fabulous,"6,526",4.0,False,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,False,True,False,19,2,2025-03-09
Archer Hotel New York,697,697,False,8.8,Fabulous,"1,038",4.0,False,"Manhattan, New York",1.8,9.5,1 double bed,Room Type Selected by Hotel,False,True,False,19,2,2025-03-09
Shoreham Hotel,638,425,True,7.3,Good,"3,362",4.0,False,"Manhattan, New York",0.8,9.4,1 large double bed,Deluxe Queen Room,False,False,True,19,2,2025-03-09
Park Lane New York,1035,843,True,7.9,Good,"5,056",5.0,False,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Park Lane King,False,False,True,19,2,2025-03-09
Millennium Hotel Broadway Times Square,636,580,True,7.4,Good,"7,873",4.0,False,"Manhattan, New York",1.3,9.4,1 large double bed,Queen Room with Bath Tub - Hearing/Mobility Accessible,False,True,False,19,2,2025-03-09
"The New Yorker, A Wyndham Hotel",595,595,False,7.7,Good,"15,579",4.0,False,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,False,True,True,19,2,2025-03-09
Westgate New York Grand Central,647,591,True,8.4,Very good,33,4.0,False,"Murray Hill, New York",2.2,,1 large double bed,Luxe Queen,False,True,True,19,2,2025-03-09
Sixty LES,776,674,True,7.7,Good,844,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Queen Studio,False,True,False,19,2,2025-03-09
Virgin Hotels New York City,795,795,False,8.3,Very good,"1,430",4.0,False,"NoMad, New York",2.5,,1 extra-large double bed,Chamber King,False,True,True,19,2,2025-03-09
Doubletree By Hilton New York Times Square West,538,538,False,6.8,Review score,"10,995",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,Standard King Room,False,False,True,19,2,2025-03-09
"The Mayfair Hotel Times Square, Ascend Hotel Collection",523,523,False,8.6,Fabulous,"2,066",3.0,False,"Manhattan, New York",0.8,9.6,1 double bed,Deluxe Double Room - Non Smoking,False,True,True,19,2,2025-03-09
MOXY NYC Times Square,642,557,True,8.1,Very good,"5,799",4.0,False,"Manhattan, New York",1.9,9.4,1 large double bed,Queen Room,True,False,True,19,2,2025-03-09
citizenM New York Bowery,639,544,True,8.7,Fabulous,"3,290",4.0,False,"Lower East Side, New York",5.4,,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
Renaissance New York Midtown Hotel,716,716,False,8.7,Fabulous,"1,603",4.0,False,"Manhattan, New York",2.0,9.3,1 extra-large double bed,Standard King Room,False,True,False,19,2,2025-03-09
Hyatt Centric Midtown 5th Avenue New York,585,585,False,8.0,Very good,"1,175",4.0,False,"Manhattan, New York",1.9,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,False,True,False,19,2,2025-03-09
Sofitel New York,758,758,False,7.8,Good,"1,148",4.0,False,"Manhattan, New York",1.4,9.3,1 large double bed,Superior Queen Room,False,True,False,19,2,2025-03-09
UNTITLED at 3 Freeman Alley,712,649,True,8.5,Very good,591,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Studio Queen,True,True,True,19,2,2025-03-09
Renaissance New York Chelsea Hotel,631,631,False,8.2,Very good,"1,224",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,"Guest Room, 1 King",False,False,True,19,2,2025-03-09
Courtyard by Marriott New York Manhattan/Central Park,570,570,False,8.2,Very good,"5,551",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King or Queen Room with City View - Hearing Accessible,False,False,True,19,2,2025-03-09
DoubleTree by Hilton New York Times Square South,556,556,False,8.2,Very good,"6,507",4.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
Hotel Hayden New York,477,477,False,7.1,Good,"3,177",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,Superior King Room,False,False,True,19,2,2025-03-09
Wingate by Wyndham New York Midtown South/5th Ave,555,555,False,8.4,Very good,"2,388",3.0,False,"Manhattan, New York",1.9,9.5,1 large double bed,Queen Room - Non-Smoking,True,False,True,19,2,2025-03-09
Riverside Tower Hotel,487,487,False,8.5,Very good,"2,497",2.0,False,"Upper West Side, New York",1.9,,1 double bed,River View Double,False,True,False,19,2,2025-03-09
Courtyard New York Downtown Manhattan/Financial District,459,459,False,7.8,Good,"2,238",3.0,False,"Manhattan, New York",7.1,,1 extra-large double bed,"Guest room, 1 King, City view",False,False,True,19,2,2025-03-09
Pestana CR7 Times Square,519,519,False,8.7,Fabulous,"2,618",4.0,False,"Hell's Kitchen, New York",1.6,,1 large double bed,Comfort Room,False,False,True,19,2,2025-03-09
DoubleTree by Hilton New York Midtown Fifth Ave,558,558,False,7.7,Good,"1,835",4.0,False,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Room,False,False,True,19,2,2025-03-09
Ace Hotel New York,504,504,False,7.6,Good,"1,786",4.0,False,"NoMad, New York",2.5,,1 double bed,Small Room,False,False,True,19,2,2025-03-09
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",552,552,False,8.7,Fabulous,"1,237",3.0,False,"Midtown East, New York",1.5,9.5,1 double bed,Interior Room - No Windows,False,True,True,19,2,2025-03-09
Aloft New York Chelsea,531,531,False,8.3,Very good,198,4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
Warwick New York,599,599,False,8.2,Very good,"6,602",4.0,False,"Manhattan, New York",0.7,9.6,1 extra-large double bed,Premier City View King Bed,False,True,True,19,2,2025-03-09
Hilton Garden Inn New York/Midtown Park Avenue,650,650,False,8.1,Very good,"2,241",3.0,False,"Manhattan, New York",2.4,9.3,1 extra-large double bed,King Room,False,True,False,19,2,2025-03-09
Hyatt Place New York Chelsea,650,650,False,7.9,Good,"18,301",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,True,True,False,19,2,2025-03-09
InterContinental New York Times Square by IHG,796,796,False,7.9,Good,"1,777",4.0,False,"Hell's Kitchen, New York",1.2,,,Standard Room,False,True,False,19,2,2025-03-09
Executive Hotel Le Soleil New York,790,790,False,8.7,Fabulous,"4,587",4.0,False,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,False,True,True,19,2,2025-03-09
The Westin New York Grand Central,590,590,False,8.4,Very good,718,4.0,False,"Murray Hill, New York",2.1,9.3,1 extra-large double bed,Traditional King Room - Hearing Accessible,False,False,True,19,2,2025-03-09
Royalton New York,634,634,False,7.5,Good,"3,113",4.0,False,"Manhattan, New York",1.4,9.4,1 large double bed,Deluxe Queen Room,False,False,True,19,2,2025-03-09
ModernHaus SoHo,1332,966,True,8.2,Very good,"1,054",5.0,False,"SoHo, New York",5.4,,1 large double bed,Standard Queen Room,False,True,False,19,2,2025-03-09
Arlo SoHo,724,724,False,8.1,Very good,"2,078",4.0,False,"SoHo, New York",5.3,,1 large double bed,Urban Queen Courtyard,False,True,True,19,2,2025-03-09
"The Lexington Hotel, Autograph Collection",464,464,False,7.9,Good,698,4.0,False,"Midtown East, New York",1.6,,1 large double bed,Standard Queen Room with Adapted Tub - Mobility Accessible,False,False,True,19,2,2025-03-09
Aura Hotel Times Square Newly Renovated,612,507,True,7.7,Good,506,4.0,False,"Manhattan, New York",1.3,9.4,1 double bed,Deluxe Double Room,False,False,True,19,2,2025-03-09
Hyatt Grand Central New York,546,546,False,7.4,Good,"2,958",4.0,False,"Midtown East, New York",1.9,,1 extra-large double bed,King Room with Accessible Tub - Disability Access,False,False,True,19,2,2025-03-09
LUMA Hotel - Times Square,845,845,False,9.0,Superb,"4,189",4.0,False,"Manhattan, New York",1.5,9.7,1 extra-large double bed,Urban King Room with Roll-In Shower - ADA Hearing/Visual,False,True,False,19,2,2025-03-09
Hyatt House New York/Chelsea,560,560,False,8.5,Very good,"1,799",3.0,False,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,True,False,True,19,2,2025-03-09
EVEN Hotel New York - Midtown East by IHG,619,619,False,8.1,Very good,"1,303",4.0,False,"Midtown East, New York",2.0,9.3,1 extra-large double bed,Standard King Room,False,True,True,19,2,2025-03-09
AC Hotel by Marriott New York Downtown,552,552,False,8.4,Very good,"1,608",4.0,False,"Manhattan, New York",7.2,,1 extra-large double bed,King Guest Room - One King Bed - Non-Smoking,False,False,True,19,2,2025-03-09
New York Hilton Midtown,579,579,False,7.4,Good,"2,033",4.0,False,"Manhattan, New York",0.7,9.3,1 large double bed,Urban 1 Queen Bed,False,False,True,19,2,2025-03-09
Hilton Garden Inn West 35th Street,541,541,False,8.2,Very good,"3,067",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
Citadines Connect Fifth Avenue New York,835,641,True,7.4,Good,"3,267",3.0,False,"Manhattan, New York",1.4,9.4,1 extra-large double bed,Premier King Room,True,True,False,19,2,2025-03-09
Millennium Premier New York Times Square,659,602,True,7.4,Good,"1,130",4.0,False,"Manhattan, New York",1.2,9.3,1 large double bed,Premier Queen Room,True,True,True,19,2,2025-03-09
Royalton Park Avenue,838,766,True,8.4,Very good,"2,328",5.0,False,"NoMad, New York",2.7,9.3,1 large double bed,Superior Queen Room,False,True,False,19,2,2025-03-09
Hilton Garden Inn New York Manhattan Midtown East,539,539,False,7.4,Good,"1,350",3.0,False,"Midtown East, New York",1.6,,1 extra-large double bed,King Room with Roll-In Shower - Mobility and Hearing Access,False,True,False,19,2,2025-03-09
Wyndham Garden Chinatown,572,572,False,7.5,Good,845,4.0,False,"Chinatown, New York",5.8,,1 large double bed,Superior Queen Room Non-Smoking,True,True,False,19,2,2025-03-09
Arlo Midtown,656,656,False,8.6,Fabulous,"6,106",4.0,False,"Hell's Kitchen, New York",1.7,,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
Holiday Inn Express - Times Square by IHG,653,500,True,6.9,Review score,"2,224",3.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,Standard Room,True,True,False,19,2,2025-03-09
Arlo NoMad,662,662,False,8.4,Very good,"2,260",4.0,False,"NoMad, New York",2.4,9.4,1 large double bed,City Queen,False,False,True,19,2,2025-03-09
Tempo By Hilton New York Times Square,728,728,False,8.6,Fabulous,881,4.0,False,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Bed with City View,False,False,True,19,2,2025-03-09
Courtyard New York Manhattan/Midtown West,627,627,False,8.5,Very good,"2,071",4.0,False,"Hudson Yards, New York",2.1,,1 extra-large double bed,Midtown King,False,False,True,19,2,2025-03-09
The Washington by LuxUrban,442,442,False,7.7,Good,"9,617",4.0,False,"Manhattan, New York",7.1,9.3,1 large double bed,Partner offer option,False,False,True,19,2,2025-03-09
Courtyard by Marriott New York World Trade Center Area,464,464,False,8.3,Very good,"2,131",3.0,False,"Manhattan, New York",7.2,9.3,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
Four Points by Sheraton Manhattan Midtown West,543,543,False,8.3,Very good,"1,938",4.0,False,"Hudson Yards, New York",2.0,,1 large double bed,Queen Room,False,False,True,19,2,2025-03-09
DoubleTree by Hilton Hotel New York City - Chelsea,538,538,False,7.2,Good,"3,755",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,19,2,2025-03-09
Hampton Inn Times Square Central,652,652,False,8.4,Very good,"2,831",3.0,False,"Manhattan, New York",1.5,9.5,1 extra-large double bed,King Room - Non-Smoking,True,True,False,19,2,2025-03-09
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,544,544,False,8.4,Very good,"5,058",3.0,False,"Manhattan, New York",7.7,,1 extra-large double bed,King Room,False,True,False,19,2,2025-03-09
"The Bernic Hotel New York City,Tapestry Collection by Hilton",641,641,False,7.9,Good,771,4.0,False,"Midtown East, New York",1.7,,1 large double bed,Queen Room,False,True,False,19,2,2025-03-09
The Fifty Sonesta Hotel New York,546,546,False,7.9,Good,"1,536",4.0,False,"Midtown East, New York",1.6,,Private suite,Suite,False,False,True,19,2,2025-03-09
Sheraton New York Times Square Hotel,530,530,False,6.4,Review score,"1,822",4.0,False,"Manhattan, New York",0.6,,1 large double bed,"Traditional, Guest room, 1 Queen",False,False,True,19,2,2025-03-09
Refinery Hotel - New York,935,935,False,8.7,Fabulous,596,5.0,False,"Manhattan, New York",1.8,9.4,1 large double bed,Studio Queen Room,False,True,True,19,2,2025-03-09
Kimpton Theta New York - Times Square by IHG,751,751,False,8.2,Very good,"1,586",5.0,False,"Manhattan, New York",0.9,,1 extra-large double bed,Essential King Room,False,False,True,19,2,2025-03-09
The Belvedere Hotel,455,455,False,7.9,Good,"5,893",3.0,False,"Hell's Kitchen, New York",0.9,9.4,1 single bed,Single Standard,False,False,True,19,2,2025-03-09
"Dream Midtown, by Hyatt",634,634,False,7.7,Good,"1,416",4.0,False,"Manhattan, New York",,9.3,1 large double bed,Queen Room - Bronze,False,True,True,19,2,2025-03-09
Hard Rock Hotel New York,799,799,False,8.6,Fabulous,"3,047",4.0,False,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,False,False,True,19,2,2025-03-09
Millennium Downtown New York,774,671,True,7.1,Good,"5,328",4.0,False,"Manhattan, New York",6.8,,1 extra-large double bed,RENOVATED Corner Deluxe King - City View,False,True,False,19,2,2025-03-09
The Knickerbocker,911,911,False,8.6,Fabulous,"2,312",5.0,False,"Manhattan, New York",1.4,9.5,1 extra-large double bed,Superior Room with One King Bed,False,False,True,19,2,2025-03-09
Riu Plaza Manhattan Times Square,722,722,False,8.6,Fabulous,"13,236",4.0,False,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Deluxe King,False,True,True,19,2,2025-03-09
Best Western Premier Herald Square,508,508,False,7.9,Good,657,3.0,False,"Manhattan, New York",2.0,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,19,2,2025-03-09
The Renwick,595,595,False,8.4,Very good,"2,791",4.0,False,"Murray Hill, New York",2.0,9.6,1 extra-large double bed,Gallery King,False,False,True,19,2,2025-03-09
The Muse New York,768,634,True,8.5,Very good,"2,647",4.0,False,"Manhattan, New York",1.1,9.5,1 extra-large double bed,Double Room,False,False,True,19,2,2025-03-09
Eurostars Wall Street,667,535,True,8.0,Very good,"1,369",4.0,False,"Manhattan, New York",7.3,,1 large double bed,Queen Room,False,True,False,19,2,2025-03-09
1 Hotel Central Park,1539,1110,True,8.4,Very good,562,5.0,False,"Manhattan, New York",0.6,9.5,1 large double bed,Queen Room,False,False,True,19,2,2025-03-09
Motto By Hilton New York City Times Square,538,538,False,8.0,Very good,"1,183",3.0,False,"Manhattan, New York",1.0,9.5,1 large double bed,Flex Room with Wall Bed,False,False,True,19,2,2025-03-09
The FIDI Hotel,499,499,False,8.1,Very good,"1,489",4.0,False,"Manhattan, New York",7.6,,1 double bed,Standard Full,False,True,False,19,2,2025-03-09
Kimpton Hotel Eventi by IHG,666,666,False,8.5,Very good,481,5.0,False,"Chelsea, New York",2.4,,1 extra-large double bed,King Room,False,False,True,19,2,2025-03-09
Moxy NYC Downtown,638,638,False,8.1,Very good,"2,078",4.0,False,"Manhattan, New York",6.7,,1 large double bed,Queen Room,False,False,True,19,2,2025-03-09
"Hotel Shocard Broadway, Times Square",477,477,False,7.0,Good,"2,780",3.0,False,"Manhattan, New York",1.5,9.3,1 double bed,Standard Double Room,False,False,True,19,2,2025-03-09
70 Park Avenue Hotel,558,558,False,8.3,Very good,"2,331",4.0,False,"Murray Hill, New York",2.0,9.5,Multiple bed types,Standard Room,False,False,True,19,2,2025-03-09
Romer Hell's Kitchen,789,789,False,8.6,Fabulous,"2,557",4.0,False,"Hell's Kitchen, New York",0.6,9.5,1 extra-large double bed,Deluxe King,False,False,True,19,2,2025-03-09
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,504,504,False,8.0,Very good,"1,034",3.0,False,"Chelsea, New York",2.6,9.3,1 extra-large double bed,King Room,True,False,True,19,2,2025-03-09
"Le Méridien New York, Fifth Avenue",637,637,False,7.9,Good,65,4.0,False,"NoMad, New York",2.4,9.3,1 extra-large double bed,Classic King Room,False,True,False,19,2,2025-03-09
Moxy NYC East Village,954,954,False,8.3,Very good,"1,819",4.0,False,"East Village, New York",4.1,,1 extra-large double bed,"Executive Guest Room, 1 King",False,True,False,19,2,2025-03-09
The Frederick Hotel Tribeca,583,583,False,8.3,Very good,"2,225",5.0,False,"Tribeca, New York",6.3,9.4,1 double bed,Standard 1 Full Bed,True,False,True,19,2,2025-03-09
Omni Berkshire Place,846,846,False,8.6,Fabulous,"1,703",4.0,False,"Midtown East, New York",1.1,9.6,1 extra-large double bed,Deluxe King Room,False,True,True,19,2,2025-03-09
SoHo 54,624,624,False,7.7,Good,"4,019",3.0,False,"SoHo, New York",5.3,,1 extra-large double bed,SoHo King,False,True,False,19,2,2025-03-09
Riu Plaza New York Times Square,1046,773,True,8.6,Fabulous,"7,184",4.0,False,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe King Room,True,False,True,19,2,2025-03-09
Motto by Hilton New York City Chelsea,1541,970,True,8.5,Very good,"3,178",4.0,False,"Chelsea, New York",2.8,9.4,1 extra-large double bed,Flex Room with Wall Bed,False,True,False,19,3,2025-03-09
citizenM New York Times Square,864,736,True,8.7,Fabulous,"3,982",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,False,True,19,3,2025-03-09
Doubletree By Hilton New York Times Square West,667,667,False,6.8,Review score,"10,995",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,False,False,True,19,3,2025-03-09
Renaissance New York Chelsea Hotel,813,813,False,8.2,Very good,"1,224",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,"Guest Room, 1 King",False,True,False,19,3,2025-03-09
Moxy NYC Chelsea,813,813,False,8.3,Very good,"3,064",4.0,False,"Chelsea, New York",2.5,9.3,1 extra-large double bed,King Room,False,False,True,19,3,2025-03-09
DoubleTree by Hilton New York Times Square South,714,714,False,8.2,Very good,"6,507",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,False,True,19,3,2025-03-09
Renaissance New York Midtown Hotel,885,885,False,8.7,Fabulous,"1,603",4.0,False,"Manhattan, New York",2.0,9.3,1 extra-large double bed,Standard King Room,False,True,False,19,3,2025-03-09
Courtyard by Marriott Times Square West,700,700,False,8.4,Very good,"3,080",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room with Adapted Tub - Mobility and Hearing Accessible,False,False,True,19,3,2025-03-09
Courtyard by Marriott New York Manhattan/Central Park,748,748,False,8.2,Very good,"5,551",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King or Queen Room with City View - Hearing Accessible,False,False,True,19,3,2025-03-09
citizenM New York Bowery,836,712,True,8.7,Fabulous,"3,290",4.0,False,"Lower East Side, New York",5.4,,1 extra-large double bed,King Room,False,False,True,19,3,2025-03-09
Discover the Comfort of Columbia University Area-3,1638,1638,False,,,,,,"Upper West Side, New York",4.1,,,Three-Bedroom Apartment,False,False,True,19,3,2025-03-09
DoubleTree by Hilton New York Midtown Fifth Ave,718,718,False,7.7,Good,"1,835",4.0,False,"Manhattan, New York",,9.5,1 large double bed,Queen Room,False,False,True,19,3,2025-03-09
Pestana CR7 Times Square,698,698,False,8.7,Fabulous,"2,618",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Comfort Room,False,True,True,19,3,2025-03-09
MOXY NYC Times Square,813,708,True,8.1,Very good,"5,799",4.0,False,"Manhattan, New York",1.9,9.4,1 double bed,Double Room,True,False,True,19,3,2025-03-09
Courtyard New York Downtown Manhattan/Financial District,583,583,False,7.8,Good,"2,238",3.0,False,"Manhattan, New York",7.1,,1 extra-large double bed,"Guest room, 1 King, City view",False,True,False,19,3,2025-03-09
"The Cloud One New York-Downtown, by the Motel One Group",707,707,False,8.6,Fabulous,"6,526",4.0,False,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,False,True,False,19,3,2025-03-09
SpringHill Suites by Marriott New York Manhattan Chelsea,797,797,False,8.4,Very good,"11,129",4.0,False,"Chelsea, New York",2.5,9.5,,Studio King Room with City View,True,True,True,19,3,2025-03-09
Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,647,647,False,8.0,Very good,"1,034",3.0,False,"Chelsea, New York",2.6,9.3,1 extra-large double bed,King Room,True,True,False,19,3,2025-03-09
The Renwick,736,736,False,8.4,Very good,"2,791",4.0,False,"Murray Hill, New York",,9.6,1 extra-large double bed,Gallery King,False,False,True,19,3,2025-03-09
Millennium Hotel Broadway Times Square,856,745,True,7.4,Good,"7,873",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room with Bath Tub - Hearing/Mobility Accessible,False,True,False,19,3,2025-03-09
The Benjamin Royal Sonesta New York,876,876,False,8.1,Very good,841,5.0,False,"Midtown East, New York",,9.3,1 extra-large double bed,Double Room,False,True,False,19,3,2025-03-09
Courtyard by Marriott New York World Trade Center Area,622,622,False,8.3,Very good,"2,131",3.0,False,"Manhattan, New York",7.2,9.3,1 extra-large double bed,King Room - Hearing Accessible,False,False,True,19,3,2025-03-09
"The New Yorker, A Wyndham Hotel",769,769,False,7.7,Good,"15,579",4.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,19,3,2025-03-09
"The Mayfair Hotel Times Square, Ascend Hotel Collection",687,687,False,8.6,Fabulous,"2,066",3.0,False,"Manhattan, New York",,9.6,1 double bed,Deluxe Double Room - Non Smoking,False,True,True,19,3,2025-03-09
InterContinental New York Barclay Hotel by IHG,893,893,False,8.1,Very good,"1,594",5.0,False,"Midtown East, New York",,,1 large double bed,Classic Queen Room,False,False,True,19,3,2025-03-09
Virgin Hotels New York City,1066,1066,False,8.3,Very good,"1,430",4.0,False,"NoMad, New York",2.5,,1 extra-large double bed,Chamber King,False,True,True,19,3,2025-03-09
SpringHill Suites by Marriott New York Manhattan/Times Square South,864,864,False,8.2,Very good,"7,772",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,True,False,19,3,2025-03-09
Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,710,710,False,7.7,Good,493,3.0,False,"Manhattan, New York",1.9,9.3,1 extra-large double bed,King Room,True,True,False,19,3,2025-03-09
Sofitel New York,1103,1103,False,7.8,Good,"1,148",4.0,False,"Manhattan, New York",,9.3,1 large double bed,Superior Queen Room,False,True,False,19,3,2025-03-09
Hampton Inn Times Square Central,816,816,False,8.4,Very good,"2,831",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - Non-Smoking,True,True,False,19,3,2025-03-09
Courtyard by Marriott New York Manhattan/Chelsea,837,837,False,8.3,Very good,"1,630",4.0,False,"Chelsea, New York",2.4,9.3,1 extra-large double bed,King Room,False,True,False,19,3,2025-03-09
Sheraton New York Times Square Hotel,696,696,False,6.4,Review score,"1,822",4.0,False,"Manhattan, New York",,,1 large double bed,"Traditional, Guest room, 1 Queen",False,False,True,19,3,2025-03-09
UNTITLED at 3 Freeman Alley,963,877,True,8.5,Very good,591,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Studio Queen,True,True,True,19,3,2025-03-09
The Belvedere Hotel,851,736,True,7.9,Good,"5,893",3.0,False,"Hell's Kitchen, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,True,19,3,2025-03-09
Riverside Tower Hotel,730,730,False,8.5,Very good,"2,497",2.0,False,"Upper West Side, New York",1.9,,1 double bed,River View Double,False,True,False,19,3,2025-03-09
Wingate by Wyndham New York Midtown South/5th Ave,722,722,False,8.4,Very good,"2,388",3.0,False,"Manhattan, New York",1.9,9.5,1 large double bed,Queen Room - Non-Smoking,True,False,True,19,3,2025-03-09
Hyatt Place New York Chelsea,831,831,False,7.9,Good,"18,301",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,True,True,False,19,3,2025-03-09
Hotel Hayden New York,685,658,True,7.1,Good,"3,177",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,Superior King Room,False,True,False,19,3,2025-03-09
Hyatt Grand Central New York,778,778,False,7.4,Good,"2,958",4.0,False,"Midtown East, New York",,,1 extra-large double bed,King Room,False,False,True,19,3,2025-03-09
Hotel AKA NoMad,797,797,False,8.3,Very good,678,4.0,False,"NoMad, New York",2.5,9.3,1 large double bed,NoMad Queen,False,False,True,19,3,2025-03-09
Ace Hotel New York,708,708,False,7.6,Good,"1,786",4.0,False,"NoMad, New York",2.5,,1 double bed,Small Room,False,False,True,19,3,2025-03-09
Aura Hotel Times Square Newly Renovated,799,666,True,7.7,Good,506,4.0,False,"Manhattan, New York",,9.4,1 double bed,Deluxe Double Room,False,False,True,19,3,2025-03-09
