name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Warwick New York,217,217,False,8.2,Very good,"6,571",4.0,False,"Manhattan, New York",,9.6,1 double bed,Basic,False,False,True,20,1,2025-02-04
The Belvedere Hotel,154,139,True,7.9,Good,"5,913",3.0,False,"Hell's Kitchen, New York",,9.4,1 extra-large double bed,Standard King Room,False,False,True,20,1,2025-02-04
Hotel Elysee by Library Hotel Collection,300,300,False,8.6,Fabulous,377,4.0,False,"Midtown East, New York",,9.6,1 large double bed,Deluxe Queen Room,True,True,True,20,1,2025-02-04
The Shelburne Sonesta New York,260,260,False,8.3,Very good,"2,253",4.0,False,"Murray Hill, New York",,,1 large double bed,Queen Room,False,True,False,20,1,2025-02-04
The Washington by LuxUrban,153,153,False,7.7,Good,"9,449",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,1,2025-02-04
Riu Plaza New York Times Square,361,270,True,8.5,Very good,"7,241",4.0,False,"Hell's Kitchen, New York",,9.5,1 large double bed,Deluxe Queen Room,True,False,True,20,1,2025-02-04
The Flat NYC,150,150,False,7.9,Good,"2,439",3.0,False,"Flatiron District, New York",,9.5,1 large double bed,Queen Room with Shared Bathroom,False,False,True,20,1,2025-02-04
Hotel Lucerne,232,232,False,8.5,Very good,"2,168",4.0,False,"Upper West Side, New York",,9.5,2 double beds,Deluxe Double Room,False,True,True,20,1,2025-02-04
"The Mayfair Hotel Times Square, Ascend Hotel Collection",236,236,False,8.6,Fabulous,"1,906",3.0,False,"Manhattan, New York",0.8,9.6,1 double bed,Boutique Double - Non Smoking,False,True,False,20,2,2025-02-04
The Chelsean New York,280,239,True,7.0,Good,"2,738",3.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,King Room - Disability Access,False,True,True,20,2,2025-02-04
Hyatt Place New York City - Times Square,278,278,False,7.8,Good,"21,904",4.0,False,"Hell's Kitchen, New York",1.7,,1 extra-large double bed,Standard King Room,True,True,True,20,2,2025-02-04
Hampton Inn by Hilton New York Times Square,294,294,False,7.8,Good,"2,440",3.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,True,False,True,20,2,2025-02-04
Doubletree By Hilton New York Times Square West,268,268,False,6.8,Review score,"11,258",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,One King Bed Hearing Accessible,False,False,True,20,2,2025-02-04
Home2 Suites By Hilton New York Times Square,332,332,False,7.7,Good,"1,218",3.0,False,"Manhattan, New York",1.0,9.5,1 large double bed,Corner Queen Room with Roll-In Shower - Mobility Access,True,True,False,20,2,2025-02-04
Riverside Tower Hotel,257,257,False,8.5,Very good,"2,282",2.0,False,"Upper West Side, New York",1.9,,1 double bed,Park View Double,False,True,False,20,2,2025-02-04
Four Points by Sheraton New York Downtown,240,240,False,7.8,Good,"1,993",3.0,False,"Manhattan, New York",7.0,,1 large double bed,"Guest room, 1 Queen",False,False,True,20,2,2025-02-04
M Social Hotel Times Square New York,438,414,True,8.4,Very good,"11,796",4.0,False,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social City View King,False,False,True,20,2,2025-02-04
Hotel 57 by LuxUrban,250,250,False,7.0,Good,"5,042",4.0,False,"Midtown East, New York",1.3,,1 double bed,Double Room - Non-Smoking,False,True,True,20,2,2025-02-04
Archer Hotel New York,656,656,False,8.8,Fabulous,"1,023",4.0,False,"Manhattan, New York",1.8,9.5,1 large double bed,Classic Queen Guest Room,False,True,False,20,2,2025-02-04
Pod Times Square,237,237,False,8.2,Very good,"23,096",3.0,False,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,False,False,True,20,2,2025-02-04
The Gotham Hotel,482,482,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",1.4,9.5,1 large double bed,Queen Room,False,False,True,20,2,2025-02-04
"The Cloud One New York-Downtown, by the Motel One Group",326,326,False,8.6,Fabulous,"6,377",4.0,False,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,False,True,False,20,2,2025-02-04
Romer Hell's Kitchen,479,479,False,8.6,Fabulous,"2,430",4.0,False,"Hell's Kitchen, New York",0.6,9.5,2 large double beds,Premier Two Queen Beds Mobility Accessible with Roll-in Shower,False,False,True,20,2,2025-02-04
The Washington by LuxUrban,387,323,True,7.7,Good,"9,449",4.0,False,"Manhattan, New York",7.1,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,2,2025-02-04
"Holiday Inn New York City - Times Square, an IHG Hotel",268,268,False,7.8,Good,"1,941",3.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,Standard King Room,False,False,True,20,2,2025-02-04
"Holiday Inn Express Manhattan Midtown West, an IHG Hotel",242,242,False,7.3,Good,"1,749",3.0,False,"Hell's Kitchen, New York",1.1,,2 double beds,Standard Double Room with Two Double Beds,True,False,True,20,2,2025-02-04
The Gregorian New York City,436,385,True,8.3,Very good,"1,092",4.0,False,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,False,False,True,20,2,2025-02-04
New York Suite Upper East Side - Manhattan,688,688,False,3.8,Review score,14,,,"East Harlem, New York",3.4,,2 large double beds,Two-Bedroom Apartment,False,False,True,20,2,2025-02-04
Da Vinci Hotel,281,281,False,7.4,Good,"1,472",3.0,False,"Manhattan, New York",,9.4,2 double beds,Standard Double Room,False,True,True,20,2,2025-02-04
Hilton Garden Inn New York Times Square South,298,298,False,8.2,Very good,"4,028",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room with Roll-In Shower - Mobility/Hearing Accessible,False,False,True,20,2,2025-02-04
Hampton Inn Times Square Central,328,328,False,8.3,Very good,"2,832",3.0,False,"Manhattan, New York",1.5,9.5,1 extra-large double bed,King Room with Roll-In Shower - Mobility and Hearing Access/Non-Smoking,True,True,False,20,2,2025-02-04
The Herald by LuxUrban,382,318,True,7.7,Good,"8,965",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,2,2025-02-04
Radio City Apartments,287,287,False,8.7,Fabulous,"6,166",3.0,False,"Manhattan, New York",0.9,9.7,1 large double bed,Queen Studio,False,True,True,20,2,2025-02-04
Hotel Stanford,343,293,True,7.9,Good,140,3.0,False,"Manhattan, New York",2.3,9.5,1 double bed,Budget Double Room,True,True,True,20,2,2025-02-04
Chambers powered by Sonder,534,534,False,8.1,Very good,685,4.0,False,"Manhattan, New York",0.8,9.6,1 large double bed,Queen Room,False,True,True,20,2,2025-02-04
Aura Hotel Times Square Newly Renovated,374,331,True,7.6,Good,450,4.0,False,"Manhattan, New York",1.3,9.3,1 single bed,Standard Full,False,True,True,20,2,2025-02-04
"voco Times Square South New York, an IHG Hotel",366,366,False,8.1,Very good,"3,809",4.0,False,"Hell's Kitchen, New York",1.8,,1 double bed,Standard Double Room,False,True,False,20,2,2025-02-04
SpringHill Suites by Marriott New York Manhattan Chelsea,363,363,False,8.3,Very good,"10,960",4.0,False,"Chelsea, New York",2.5,9.4,,Studio King Room,True,False,True,20,2,2025-02-04
TownePlace Suites by Marriott New York Manhattan/Times Square,329,329,False,8.4,Very good,"1,667",3.0,False,"Hell's Kitchen, New York",1.2,9.6,,Queen Studio,True,False,True,20,2,2025-02-04
City Club Hotel,403,403,False,7.3,Good,"2,520",4.0,False,"Manhattan, New York",1.4,,1 double bed,Petite Room,False,True,False,20,2,2025-02-04
Hotel St. James,269,269,False,8.1,Very good,"3,211",2.0,False,"Manhattan, New York",1.2,9.7,1 double bed,One Full Bed Room,False,False,True,20,2,2025-02-04
Millennium Hotel Broadway Times Square,397,365,True,7.4,Good,"7,900",4.0,False,"Manhattan, New York",1.3,9.4,1 large double bed,Queen Room with Bath Tub - Hearing/Mobility Accessible,False,True,False,20,2,2025-02-04
Hilton Garden Inn New York Manhattan Midtown East,298,298,False,7.4,Good,"1,364",3.0,False,"Midtown East, New York",1.6,,1 extra-large double bed,King Room,False,False,True,20,2,2025-02-04
"The New Yorker, A Wyndham Hotel",312,312,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room with View,False,True,True,20,2,2025-02-04
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",254,254,False,8.7,Fabulous,"1,182",3.0,False,"Midtown East, New York",1.5,9.5,1 double bed,Interior Room - No Windows,False,True,True,20,2,2025-02-04
Hotel Hayden New York,342,342,False,7.1,Good,"3,145",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room - Disability Access,False,True,False,20,2,2025-02-04
Wingate by Wyndham New York Midtown South/5th Ave,326,326,False,8.4,Very good,"2,386",3.0,False,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room - Non-Smoking,True,False,True,20,2,2025-02-04
La Quinta by Wyndham Time Square South,347,347,False,8.5,Very good,"4,326",3.0,False,"Hell's Kitchen, New York",1.7,9.3,1 extra-large double bed,King Room - Non-Smoking,True,True,False,20,2,2025-02-04
The Manhattan Club,435,435,False,8.2,Very good,"4,226",4.0,False,"Manhattan, New York",,9.6,Private suite,Executive Junior Suite,False,False,True,20,2,2025-02-04
Little Charlie Hotel,255,255,False,8.4,Very good,551,4.0,False,"Midtown East, New York",2.0,,1 double bed,Partner offer option,True,False,True,20,2,2025-02-04
Hyatt House New York/Chelsea,431,431,False,8.4,Very good,"1,740",3.0,False,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,True,False,True,20,2,2025-02-04
Fairfield By Marriott New York Manhattan Times Square,376,376,False,8.3,Very good,"5,634",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room,True,True,False,20,2,2025-02-04
citizenM New York Bowery,465,465,False,8.7,Fabulous,"3,312",4.0,False,"Lower East Side, New York",5.4,,1 extra-large double bed,King Room,False,True,True,20,2,2025-02-04
Hotel Mulberry,303,303,False,8.5,Very good,784,3.0,False,"Chinatown, New York",6.1,,1 extra-large double bed,Deluxe King Room,False,True,True,20,2,2025-02-04
citizenM New York Times Square,459,459,False,8.7,Fabulous,"3,997",4.0,False,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,False,True,True,20,2,2025-02-04
Executive Hotel Le Soleil New York,514,514,False,8.7,Fabulous,"4,541",4.0,False,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,False,True,True,20,2,2025-02-04
Park Central,406,406,False,7.3,Good,"7,467",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Classic King Room,False,True,True,20,2,2025-02-04
"Staypineapple, An Artful Hotel, Midtown New York",274,274,False,8.6,Fabulous,"1,643",4.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,Fashionista King,False,True,True,20,2,2025-02-04
"Holiday Inn Express New York City Chelsea, an IHG Hotel",372,310,True,7.8,Good,"3,627",3.0,False,"Chelsea, New York",2.4,,1 extra-large double bed,Standard King Room with Mobility Accessible Roll-In Shower,True,True,False,20,2,2025-02-04
Tempo By Hilton New York Times Square,563,563,False,8.5,Very good,851,4.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,False,True,False,20,2,2025-02-04
Hotel Belleclaire Central Park,438,438,False,8.1,Very good,"5,087",4.0,False,"Upper West Side, New York",1.6,9.3,1 large double bed,Deluxe 1 Queen Bed,True,True,False,20,2,2025-02-04
Element Times Square West,277,277,False,8.1,Very good,"7,520",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,"Guest Room, 1 King",True,True,False,20,2,2025-02-04
Henn na Hotel New York,372,372,False,8.6,Fabulous,"3,293",4.0,False,"Manhattan, New York",1.9,9.5,1 extra-large double bed,Handicap Accessible Room,False,True,False,20,2,2025-02-04
UNTITLED at 3 Freeman Alley,483,440,True,8.4,Very good,566,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Studio Queen,True,True,True,20,2,2025-02-04
SpringHill Suites by Marriott New York Manhattan/Times Square South,420,420,False,8.2,Very good,"7,748",4.0,False,"Hell's Kitchen, New York",1.9,,1 large double bed,Queen Room - Non-Smoking,True,True,False,20,2,2025-02-04
Best Western Premier Herald Square,239,239,False,7.8,Good,674,3.0,False,"Manhattan, New York",2.0,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,2,2025-02-04
W New York - Times Square,549,549,False,7.9,Good,"1,369",4.0,False,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",False,True,False,20,2,2025-02-04
Ink 48 Hotel,407,377,True,7.5,Good,"2,560",4.0,False,"Hell's Kitchen, New York",1.2,,2 large double beds,Deluxe Queen Room with Two Queen Beds,False,True,True,20,2,2025-02-04
Hotel Edison Times Square,420,420,False,7.7,Good,"13,387",4.0,False,"Manhattan, New York",1.0,9.4,1 large double bed,Signature 1 Queen Bed,True,True,False,20,2,2025-02-04
"Kimpton Theta New York - Times Square, an IHG Hotel",491,452,True,8.1,Very good,"1,494",5.0,False,"Manhattan, New York",0.9,,1 extra-large double bed,King Room,False,True,False,20,2,2025-02-04
Hilton Garden Inn West 35th Street,307,307,False,8.2,Very good,"3,059",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,False,False,True,20,2,2025-02-04
"InterContinental New York Times Square, an IHG Hotel",590,590,False,7.9,Good,"1,790",4.0,False,"Hell's Kitchen, New York",1.2,,1 extra-large double bed,Classic King Room with Roll In Shower - Mobility Accessible,False,True,False,20,2,2025-02-04
CIVILIAN Hotel,387,387,False,8.6,Fabulous,"4,744",4.0,False,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,False,False,True,20,2,2025-02-04
Pestana CR7 Times Square,319,319,False,8.6,Fabulous,"2,571",4.0,False,"Hell's Kitchen, New York",1.6,,1 large double bed,Comfort Room,False,True,True,20,2,2025-02-04
SoHo 54,280,280,False,7.6,Good,"3,965",3.0,False,"SoHo, New York",5.3,,1 extra-large double bed,SoHo King,False,True,False,20,2,2025-02-04
Hilton Garden Inn New York/Midtown Park Avenue,332,332,False,8.1,Very good,"2,217",3.0,False,"Manhattan, New York",2.4,9.3,2 double beds,Double Room with Two Double Beds - Hearing Access,False,True,False,20,2,2025-02-04
Royalton New York,421,421,False,7.5,Good,"3,097",4.0,False,"Manhattan, New York",1.4,9.4,1 large double bed,Standard Queen Room,False,False,True,20,2,2025-02-04
Freehand New York,314,314,False,8.0,Very good,"2,236",4.0,False,"Gramercy, New York",3.1,,1 large double bed,Cozy Queen,False,True,True,20,2,2025-02-04
Riu Plaza New York Times Square,668,502,True,8.5,Very good,"7,241",4.0,False,"Hell's Kitchen, New York",1.0,9.5,1 large double bed,Deluxe Queen Room,True,False,True,20,2,2025-02-04
Delta Hotels by Marriott New York Times Square,318,318,False,7.8,Good,"4,191",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room,False,False,True,20,2,2025-02-04
Little Manhattan near Time Square,274,274,False,8.5,Very good,20,,,"Hell's Kitchen, New York",1.4,,"2 beds (1 extra-large double, 1 sofa bed)",Deluxe King Room,False,False,True,20,2,2025-02-04
Broadway Plaza Hotel,358,358,False,9.0,Superb,"1,099",4.0,False,"NoMad, New York",2.7,9.7,2 double beds,Deluxe Two Full (Renovated room),False,False,True,20,2,2025-02-04
"Holiday Inn Express - Times Square South, an IHG Hotel",322,322,False,8.1,Very good,"2,979",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,Standard King Room,True,False,True,20,2,2025-02-04
Comfort Inn Manhattan - Midtown West,249,249,False,7.0,Good,"1,020",3.0,False,"Hell's Kitchen, New York",1.1,,1 extra-large double bed,King Room - Non-Smoking,True,True,True,20,2,2025-02-04
DoubleTree by Hilton New York Downtown,284,284,False,7.5,Good,"3,941",4.0,False,"Manhattan, New York",7.6,,1 extra-large double bed,King Room,False,False,True,20,2,2025-02-04
Sonder Battery Park,321,321,False,8.5,Very good,"2,447",3.0,True,"Manhattan, New York",7.5,,,One-Bedroom Apartment,False,True,True,20,2,2025-02-04
Four Points by Sheraton Midtown - Times Square,372,372,False,8.1,Very good,"3,153",4.0,False,"Hell's Kitchen, New York",1.6,,2 double beds,Double Room,False,True,False,20,2,2025-02-04
DoubleTree by Hilton Hotel New York City - Chelsea,279,279,False,7.1,Good,"3,615",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,2,2025-02-04
Courtyard by Marriott New York Manhattan/Central Park,459,459,False,8.2,Very good,"5,520",4.0,False,"Manhattan, New York",,9.5,1 large double bed,King or Queen Room with City View,False,False,True,20,2,2025-02-04
"EVEN Hotel New York - Midtown East, an IHG Hotel",374,374,False,8.1,Very good,"1,312",4.0,False,"Midtown East, New York",2.0,9.3,1 extra-large double bed,Standard King Room,False,False,True,20,2,2025-02-04
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,272,272,False,8.3,Very good,"5,048",3.0,False,"Manhattan, New York",7.7,,1 extra-large double bed,King Room,False,False,True,20,2,2025-02-04
Hyatt Place New York Chelsea,473,473,False,7.9,Good,"18,035",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,King Room,True,True,True,20,2,2025-02-04
Eurostars Wall Street,351,282,True,7.9,Good,"1,347",4.0,False,"Manhattan, New York",7.3,,1 large double bed,Queen Room,False,True,False,20,2,2025-02-04
Hudson Yards Hotel,303,244,True,6.0,Review score,205,3.0,False,"Hell's Kitchen, New York",1.5,,1 extra-large double bed,Standard King Room,False,True,False,20,2,2025-02-04
Aloft New York Chelsea,335,335,False,8.3,Very good,162,4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room,False,False,True,20,2,2025-02-04
414 Hotel,232,210,True,7.0,Good,7,,,"Hell's Kitchen, New York",1.1,,Private suite,Deluxe Queen Suite,False,False,True,20,2,2025-02-04
LUMA Hotel - Times Square,638,638,False,8.9,Fabulous,"4,172",4.0,False,"Manhattan, New York",1.5,9.7,2 large double beds,Urban Room With Two Queen Beds,False,True,False,20,2,2025-02-04
The Belvedere Hotel,307,277,True,7.9,Good,"5,913",3.0,False,"Hell's Kitchen, New York",0.9,9.4,1 extra-large double bed,Standard King Room,False,False,True,20,2,2025-02-04
Life Hotel New York,366,366,False,8.0,Very good,802,4.0,False,"NoMad, New York",2.4,9.4,1 large double bed,Double Room,False,False,True,20,2,2025-02-04
Hyatt Centric Midtown 5th Avenue New York,632,632,False,8.0,Very good,"1,132",4.0,False,"Manhattan, New York",1.9,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,False,True,True,20,2,2025-02-04
Virgin Hotels New York City,818,818,False,8.3,Very good,"1,418",4.0,False,"NoMad, New York",2.5,,1 extra-large double bed,Chamber King,False,True,True,20,2,2025-02-04
DoubleTree by Hilton New York Times Square South,324,324,False,8.2,Very good,"6,585",4.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,False,True,20,2,2025-02-04
Refinery Hotel - New York,855,855,False,8.6,Fabulous,601,5.0,False,"Manhattan, New York",1.8,9.4,1 large double bed,Studio Queen Room,False,True,True,20,2,2025-02-04
Sanctuary NYC Retreats,303,303,False,8.7,Fabulous,917,4.0,False,"Lower East Side, New York",5.4,,,Queen Studio with Patio,False,False,True,20,2,2025-02-04
Leon Hotel LES,303,303,False,8.0,Very good,"2,565",3.0,False,"Lower East Side, New York",5.9,,1 extra-large double bed,Deluxe King Room,False,False,True,20,2,2025-02-04
The Blakely by LuxUrban,325,325,False,7.4,Good,"6,012",,,"Manhattan, New York",0.5,9.4,1 double bed,Standard Room,False,False,True,20,2,2025-02-04
"Hotel Shocard Broadway, Times Square",255,255,False,7.0,Good,"2,761",3.0,False,"Manhattan, New York",1.5,9.3,1 large double bed,Queen Room,False,True,True,20,2,2025-02-04
"Holiday Inn Express - Wall Street, an IHG Hotel",339,339,False,7.8,Good,"1,893",3.0,False,"Manhattan, New York",7.3,,1 extra-large double bed,Superior King Room,True,False,True,20,2,2025-02-04
"The Mayfair Hotel Times Square, Ascend Hotel Collection",423,423,False,8.6,Fabulous,"1,906",3.0,False,"Manhattan, New York",,9.6,1 double bed,Deluxe Double Room - Non Smoking,False,True,False,20,3,2025-02-04
Hyatt Place New York City - Times Square,427,427,False,7.8,Good,"21,904",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,True,True,True,20,3,2025-02-04
The Chelsean New York,420,359,True,7.0,Good,"2,738",3.0,False,"Chelsea, New York",,,1 extra-large double bed,"Guest Room, 1 King",False,True,True,20,3,2025-02-04
American Dream Guest House,646,617,True,6.8,Review score,13,,,"Hell's Kitchen, New York",,,1 double bed,Double Room with Shared Bathroom,False,False,True,20,3,2025-02-04
La Quinta by Wyndham Time Square South,431,431,False,8.5,Very good,"4,326",3.0,False,"Hell's Kitchen, New York",,9.3,1 extra-large double bed,King Room - Non-Smoking,True,True,False,20,3,2025-02-04
Home2 Suites By Hilton New York Times Square,523,523,False,7.7,Good,"1,218",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Corner Queen Room with Roll-In Shower - Mobility Access,True,True,False,20,3,2025-02-04
Hotel 57 by LuxUrban,356,356,False,7.0,Good,"5,042",4.0,False,"Midtown East, New York",,,1 large double bed,Deluxe Queen Room - Non-Smoking,False,False,True,20,3,2025-02-04
SpringHill Suites by Marriott New York Manhattan Chelsea,540,540,False,8.3,Very good,"10,960",4.0,False,"Chelsea, New York",,9.4,,Studio King Room,True,True,True,20,3,2025-02-04
Hampton Inn by Hilton New York Times Square,441,441,False,7.8,Good,"2,440",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,True,False,True,20,3,2025-02-04
Doubletree By Hilton New York Times Square West,407,407,False,6.8,Review score,"11,258",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,One King Bed Hearing Accessible,False,False,True,20,3,2025-02-04
Four Points by Sheraton New York Downtown,365,365,False,7.8,Good,"1,993",3.0,False,"Manhattan, New York",,,1 large double bed,"Guest room, 1 Queen",False,False,True,20,3,2025-02-04
The Herald by LuxUrban,585,447,True,7.7,Good,"8,965",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room - Non-Smoking,False,False,True,20,3,2025-02-04
M Social Hotel Times Square New York,672,619,True,8.4,Very good,"11,796",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Social City View King,False,False,True,20,3,2025-02-04
Pod Times Square,355,355,False,8.2,Very good,"23,096",3.0,False,"Hell's Kitchen, New York",,9.4,2 single beds,Bunk Pod,False,False,True,20,3,2025-02-04
Romer Hell's Kitchen,713,684,True,8.6,Fabulous,"2,430",4.0,False,"Hell's Kitchen, New York",,9.5,2 large double beds,Premier Two Queen Beds Hearing Accessible,False,False,True,20,3,2025-02-04
Archer Hotel New York,1019,1019,False,8.8,Fabulous,"1,023",4.0,False,"Manhattan, New York",,9.5,1 double bed,Room Type Selected by Hotel,False,True,False,20,3,2025-02-04
The Washington by LuxUrban,595,455,True,7.7,Good,"9,449",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room with Roll-in Shower - Mobility Access/Non-Smoking,False,False,True,20,3,2025-02-04
Cambria Hotel New York - Chelsea,501,501,False,7.9,Good,"3,999",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,False,True,20,3,2025-02-04
Hilton Garden Inn New York Times Square South,447,447,False,8.2,Very good,"4,028",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room with Roll-In Shower - Mobility/Hearing Accessible,False,False,True,20,3,2025-02-04
Riverside Tower Hotel,386,386,False,8.5,Very good,"2,282",2.0,False,"Upper West Side, New York",,,1 double bed,Park View Double,False,True,False,20,3,2025-02-04
The Gotham Hotel,742,742,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",,9.5,1 large double bed,Queen Room,False,False,True,20,3,2025-02-04
Da Vinci Hotel,421,402,True,7.4,Good,"1,472",3.0,False,"Manhattan, New York",,9.4,2 double beds,Standard Double Room,False,True,True,20,3,2025-02-04
Radio City Apartments,430,430,False,8.7,Fabulous,"6,166",3.0,False,"Manhattan, New York",,9.7,1 large double bed,Queen Studio,False,True,True,20,3,2025-02-04
"Holiday Inn Express - Times Square South, an IHG Hotel",469,469,False,8.1,Very good,"2,979",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Standard King Room,True,False,True,20,3,2025-02-04
Henn na Hotel New York,609,533,True,8.6,Fabulous,"3,293",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Handicap Accessible Room,False,True,False,20,3,2025-02-04
The Gregorian New York City,677,597,True,8.3,Very good,"1,092",4.0,False,"Manhattan, New York",,9.4,1 double bed,Double Room,False,False,True,20,3,2025-02-04
"voco Times Square South New York, an IHG Hotel",552,552,False,8.1,Very good,"3,809",4.0,False,"Hell's Kitchen, New York",,,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,False,True,False,20,3,2025-02-04
Hotel St. James,391,391,False,8.1,Very good,"3,211",2.0,False,"Manhattan, New York",,9.7,1 double bed,One Full Bed Room,False,False,True,20,3,2025-02-04
Millennium Hotel Broadway Times Square,596,523,True,7.4,Good,"7,900",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room with Bath Tub - Hearing/Mobility Accessible,False,True,False,20,3,2025-02-04
Hyatt House New York/Chelsea,647,647,False,8.4,Very good,"1,740",3.0,False,"Chelsea, New York",,9.5,1 extra-large double bed,Den King Room,True,False,True,20,3,2025-02-04
The Manhattan Club,605,605,False,8.2,Very good,"4,226",4.0,False,"Manhattan, New York",,9.6,Private suite,Executive Junior Suite,False,False,True,20,3,2025-02-04
citizenM New York Times Square,688,620,True,8.7,Fabulous,"3,997",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,True,True,20,3,2025-02-04
Delta Hotels by Marriott New York Times Square,466,466,False,7.8,Good,"4,191",4.0,False,"Hell's Kitchen, New York",,,2 double beds,Double Room with Two Double Beds,False,False,True,20,3,2025-02-04
"The Cloud One New York-Downtown, by the Motel One Group",489,489,False,8.6,Fabulous,"6,377",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,False,20,3,2025-02-04
Hotel Hayden New York,469,469,False,7.1,Good,"3,145",4.0,False,"Chelsea, New York",,,1 extra-large double bed,Superior King Room,False,True,True,20,3,2025-02-04
"The New Yorker, A Wyndham Hotel",468,468,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Standard Queen Room with View,False,True,True,20,3,2025-02-04
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",383,383,False,8.7,Fabulous,"1,182",3.0,False,"Midtown East, New York",,9.5,1 double bed,Interior Room - No Windows,False,True,True,20,3,2025-02-04
City Club Hotel,630,604,True,7.3,Good,"2,520",4.0,False,"Manhattan, New York",,,1 double bed,Petite Room,False,True,True,20,3,2025-02-04
Wingate by Wyndham New York Midtown South/5th Ave,493,493,False,8.4,Very good,"2,386",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - Non-Smoking,True,False,True,20,3,2025-02-04
TownePlace Suites by Marriott New York Manhattan/Times Square,494,494,False,8.4,Very good,"1,667",3.0,False,"Hell's Kitchen, New York",,9.6,,Queen Studio,True,False,True,20,3,2025-02-04
Hampton Inn Times Square Central,514,514,False,8.3,Very good,"2,832",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room - Non-Smoking,True,True,False,20,3,2025-02-04
"Holiday Inn New York City - Times Square, an IHG Hotel",417,417,False,7.8,Good,"1,941",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,False,False,True,20,3,2025-02-04
